rk,player,nation,pos,squad,comp,age,born,Matches Played,Avg Mins per Match,Goals,Assists,Goals & Assists,Non Penalty Goals,Penalty Kicks Made,Expected Goals,Exp NPG,Progressive Carries,Progressive Passes,Goals p 90,Assists p 90,Tackles attempted,Tackles Won,% Dribbles tackled,Shots blocked,Passes blocked,Interceptions,Clearances,Errors made,Goals Against,Goals against p 90,Saves,Saves %,Clean Sheets,% Clean sheets,% Penalty saves,Passes Completed,Passes Attempted,Pass completion %,Progressive passes distance,% Short pass completed,% Medium passes completed,% Long passes completed,Key passes,1/3,Passes into penalty area,touches_def_pen,Take ons attempted,% Successful take-ons,Times tackled during take-on,carries_prgc,carries final 3rd,carries penalty area,Possessions lost,Goals Scored,Total Shots,% Shots on target,Shots p 90,Goals per shot,Goals per shot on target,% Aerial Duels won,Shot creating actions p 90,Goal creating actions p 90,Crosses Stopped,season,Current Age
2233,Viktor Kovalenko,UKR,FW,Atalanta,ITA-Serie A,24.0,1996.0,1,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1.0,1.0,100.0,5.0,100.0,,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0,0.0,,0.0,,,,0.0,0.0,0,2020-21,30.0
2234,Adolfo Gaich,ARG,FW,Benevento,ITA-Serie A,21.0,1999.0,15,768,2,0,2,2,0,2.8,2.8,10.0,4.0,0.23,0.0,9.0,4.0,7.7,0.0,4.0,2.0,4.0,0.0,0,0.0,0,0.0,0,0.0,0.0,76.0,134.0,56.7,179.0,66.7,61.3,75.0,5.0,4.0,2.0,5.0,24.0,37.5,15.0,10.0,7.0,7.0,26.0,2,23.0,26.1,2.7,0.09,0.33,26.4,1.52,0.23,0,2020-21,27.0
2235,Alessandro Tuia,ITA,DF,Benevento,ITA-Serie A,30.0,1990.0,27,1765,1,0,1,1,0,0.8,0.8,4.0,44.0,0.05,0.0,39.0,17.0,60.0,10.0,12.0,36.0,91.0,1.0,0,0.0,0,0.0,0,0.0,0.0,626.0,809.0,77.4,5152.0,88.3,85.9,52.6,3.0,38.0,3.0,148.0,4.0,75.0,1.0,4.0,2.0,0.0,9.0,1,8.0,12.5,0.41,0.13,1.0,59.2,0.36,0.0,0,2020-21,36.0
2236,Amadou Diambo,GHA,FW,Benevento,ITA-Serie A,19.0,2001.0,1,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,7.0,7.0,100.0,18.0,100.0,100.0,,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,,0.0,0.0,0,2020-21,25.0
2237,Andrés Tello,COL,"DF,MF",Benevento,ITA-Serie A,23.0,1996.0,17,413,1,0,1,1,0,0.3,0.3,12.0,20.0,0.22,0.0,9.0,6.0,25.0,1.0,7.0,6.0,6.0,0.0,0,0.0,0,0.0,0,0.0,0.0,133.0,191.0,69.6,760.0,86.4,65.3,45.5,1.0,12.0,3.0,17.0,10.0,50.0,5.0,12.0,4.0,2.0,9.0,1,7.0,42.9,1.53,0.14,0.33,50.0,0.65,0.0,0,2020-21,30.0
2238,Artur Ioniță,MDA,MF,Benevento,ITA-Serie A,29.0,1990.0,36,2835,2,0,2,2,0,1.7,1.7,30.0,64.0,0.06,0.0,47.0,22.0,27.0,14.0,24.0,19.0,28.0,0.0,0,0.0,0,0.0,0,0.0,0.0,574.0,754.0,76.1,2105.0,85.1,79.7,53.8,13.0,44.0,12.0,45.0,25.0,68.0,8.0,30.0,24.0,1.0,27.0,2,23.0,30.4,0.73,0.09,0.29,41.7,0.89,0.13,0,2020-21,36.0
2239,Bryan Dabo,BFA,MF,Benevento,ITA-Serie A,28.0,1992.0,25,1117,0,0,0,0,0,0.7,0.7,25.0,60.0,0.0,0.0,11.0,8.0,31.3,1.0,6.0,13.0,16.0,0.0,0,0.0,0,0.0,0,0.0,0.0,437.0,570.0,76.7,1927.0,82.7,80.2,62.3,7.0,45.0,8.0,29.0,29.0,65.5,10.0,25.0,24.0,3.0,29.0,0,12.0,16.7,0.97,0.0,0.0,73.2,1.85,0.16,0,2020-21,34.0
2240,Christian Maggio,ITA,DF,Benevento,ITA-Serie A,38.0,1982.0,8,297,0,0,0,0,0,0.1,0.1,5.0,7.0,0.0,0.0,9.0,4.0,33.3,1.0,3.0,2.0,6.0,0.0,0,0.0,0,0.0,0,0.0,0.0,106.0,141.0,75.2,861.0,87.7,80.0,38.5,0.0,4.0,0.0,4.0,6.0,50.0,3.0,5.0,2.0,0.0,1.0,0,2.0,0.0,0.61,0.0,,27.3,0.3,0.0,0,2020-21,44.0
2241,Christian Pastina,ITA,DF,Benevento,ITA-Serie A,19.0,2001.0,3,121,0,1,1,0,0,0.0,0.0,3.0,4.0,0.0,0.74,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0,0.0,0,0.0,0,0.0,0.0,56.0,67.0,83.6,287.0,92.6,83.3,71.4,1.0,3.0,1.0,10.0,0.0,,0.0,3.0,0.0,0.0,0.0,0,0.0,,0.0,,,,1.49,0.74,0,2020-21,25.0
2242,Daam Foulon,BEL,DF,Benevento,ITA-Serie A,21.0,1999.0,23,1021,0,1,1,0,0,0.0,0.0,16.0,36.0,0.0,0.09,26.0,15.0,57.1,3.0,9.0,14.0,34.0,0.0,0,0.0,0,0.0,0,0.0,0.0,321.0,447.0,71.8,2031.0,82.0,76.4,40.0,4.0,23.0,7.0,48.0,14.0,42.9,8.0,16.0,11.0,1.0,11.0,0,1.0,0.0,0.09,0.0,,64.7,0.88,0.09,0,2020-21,27.0
2243,Fabio Depaoli,ITA,DF,Benevento,ITA-Serie A,23.0,1997.0,15,1120,0,0,0,0,0,0.3,0.3,4.0,34.0,0.0,0.0,25.0,13.0,46.9,4.0,12.0,12.0,38.0,0.0,0,0.0,0,0.0,0,0.0,0.0,290.0,411.0,70.6,2761.0,85.1,78.6,44.9,8.0,21.0,13.0,49.0,9.0,55.6,4.0,4.0,9.0,1.0,10.0,0,8.0,25.0,0.64,0.0,0.0,46.2,1.21,0.08,0,2020-21,29.0
2244,Federico Barba,ITA,DF,Benevento,ITA-Serie A,26.0,1993.0,32,2659,0,2,2,0,0,0.8,0.8,23.0,80.0,0.0,0.07,31.0,16.0,60.0,18.0,21.0,48.0,94.0,4.0,0,0.0,0,0.0,0,0.0,0.0,1095.0,1396.0,78.4,7531.0,88.2,81.8,51.0,13.0,56.0,14.0,154.0,8.0,62.5,3.0,23.0,22.0,1.0,14.0,0,13.0,23.1,0.44,0.0,0.0,42.3,0.98,0.14,0,2020-21,33.0
2245,Gabriele Moncini,ITA,"FW,MF",Benevento,ITA-Serie A,24.0,1996.0,10,357,0,0,0,0,0,0.7,0.7,3.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,4.0,0.0,0,0.0,0,0.0,0,0.0,0.0,52.0,87.0,59.8,124.0,61.7,52.9,75.0,3.0,4.0,0.0,4.0,6.0,66.7,2.0,3.0,1.0,2.0,12.0,0,8.0,12.5,2.02,0.0,0.0,37.0,1.76,0.0,0,2020-21,30.0
2246,Gaetano Letizia,ITA,DF,Benevento,ITA-Serie A,30.0,1990.0,24,1570,3,1,4,3,0,0.4,0.4,49.0,59.0,0.17,0.06,36.0,25.0,47.2,3.0,12.0,20.0,42.0,1.0,0,0.0,0,0.0,0,0.0,0.0,670.0,890.0,75.3,4614.0,89.1,78.7,51.3,14.0,41.0,32.0,72.0,19.0,68.4,6.0,49.0,33.0,3.0,18.0,3,13.0,53.8,0.75,0.23,0.43,61.9,2.24,0.11,0,2020-21,36.0
2247,Gianluca Caprari,ITA,"MF,FW",Benevento,ITA-Serie A,27.0,1993.0,30,1865,5,6,11,5,0,4.0,3.2,65.0,65.0,0.24,0.29,16.0,11.0,19.4,1.0,18.0,18.0,8.0,0.0,0,0.0,0,0.0,0,0.0,0.0,507.0,711.0,71.3,2103.0,83.8,75.6,42.0,35.0,38.0,22.0,8.0,95.0,54.7,43.0,65.0,40.0,34.0,71.0,5,47.0,31.9,2.27,0.11,0.33,9.1,4.1,0.43,0,2020-21,33.0
2248,Gianluca Lapadula,PER,FW,Benevento,ITA-Serie A,30.0,1990.0,37,2563,8,2,10,8,0,9.7,8.8,42.0,44.0,0.28,0.07,22.0,12.0,24.0,3.0,15.0,5.0,16.0,0.0,0,0.0,0,0.0,0,0.0,0.0,320.0,470.0,68.1,895.0,75.8,71.5,68.4,33.0,12.0,11.0,22.0,22.0,72.7,6.0,42.0,27.0,22.0,64.0,8,75.0,37.3,2.63,0.11,0.29,27.9,2.53,0.28,0,2020-21,36.0
2249,Giuseppe Di Serio,ITA,"FW,MF",Benevento,ITA-Serie A,19.0,2001.0,16,292,0,0,0,0,0,0.6,0.6,9.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,4.0,0.0,0,0.0,0,0.0,0,0.0,0.0,55.0,74.0,74.3,219.0,83.3,87.5,40.0,1.0,2.0,3.0,3.0,6.0,100.0,0.0,9.0,5.0,3.0,10.0,0,4.0,50.0,1.23,0.0,0.0,29.2,2.47,0.31,0,2020-21,25.0
2250,Iago Falque,ESP,"MF,FW",Benevento,ITA-Serie A,30.0,1990.0,11,358,1,1,2,1,0,0.4,0.4,16.0,26.0,0.25,0.25,4.0,2.0,16.7,1.0,3.0,0.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,159.0,212.0,75.0,726.0,93.2,78.4,37.8,13.0,15.0,15.0,1.0,17.0,41.2,10.0,16.0,11.0,7.0,11.0,1,11.0,9.1,2.77,0.09,1.0,16.7,7.04,0.25,0,2020-21,36.0
2251,Kamil Glik,POL,DF,Benevento,ITA-Serie A,32.0,1988.0,36,3206,2,1,3,2,0,3.4,3.4,3.0,67.0,0.06,0.03,44.0,24.0,47.2,31.0,6.0,62.0,153.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1148.0,1301.0,88.2,7644.0,89.3,93.5,72.0,4.0,37.0,0.0,290.0,4.0,50.0,2.0,3.0,6.0,0.0,14.0,2,29.0,37.9,0.81,0.07,0.18,61.3,0.51,0.0,0,2020-21,38.0
2252,Lorenzo Del Pinto,ITA,MF,Benevento,ITA-Serie A,30.0,1990.0,1,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,5.0,8.0,62.5,29.0,66.7,50.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,,0.0,0.0,0,2020-21,36.0
2253,Lorenzo Montipò,ITA,GK,Benevento,ITA-Serie A,24.0,1996.0,37,3330,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,16.0,3.0,0,0.0,0,0.0,0,0.0,0.0,803.0,1242.0,64.7,17210.0,99.3,95.8,46.4,0.0,7.0,0.0,1090.0,0.0,,0.0,0.0,0.0,0.0,1.0,0,0.0,,0.0,,,81.8,0.0,0.0,0,2020-21,30.0
2254,Luca Caldirola,ITA,DF,Benevento,ITA-Serie A,29.0,1991.0,25,1572,2,0,2,2,0,0.9,0.9,18.0,48.0,0.11,0.0,21.0,13.0,45.5,15.0,5.0,20.0,56.0,0.0,0,0.0,0,0.0,0,0.0,0.0,681.0,806.0,84.5,5025.0,91.2,89.7,56.7,4.0,46.0,4.0,120.0,0.0,,0.0,18.0,7.0,0.0,3.0,2,7.0,42.9,0.4,0.29,0.67,51.0,0.4,0.06,0,2020-21,35.0
2255,Marco Sau,ITA,"MF,FW",Benevento,ITA-Serie A,32.0,1987.0,24,785,4,2,6,3,1,2.4,1.6,13.0,17.0,0.46,0.23,6.0,2.0,6.3,0.0,7.0,5.0,3.0,0.0,0,0.0,0,0.0,0,0.0,0.0,182.0,268.0,67.9,611.0,77.7,72.2,38.9,19.0,9.0,6.0,4.0,18.0,61.1,7.0,13.0,11.0,6.0,29.0,4,10.0,50.0,1.15,0.3,0.6,5.9,3.67,0.46,0,2020-21,39.0
2256,Niccolò Manfredini,ITA,GK,Benevento,ITA-Serie A,32.0,1988.0,1,90,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,0,0.0,0,0.0,0,0.0,0.0,27.0,31.0,87.1,361.0,100.0,100.0,63.6,0.0,0.0,0.0,33.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,100.0,0.0,0.0,0,2020-21,38.0
2257,Nicolas Viola,ITA,MF,Benevento,ITA-Serie A,30.0,1989.0,17,1036,5,2,7,1,4,3.8,0.6,10.0,41.0,0.43,0.17,16.0,9.0,21.4,3.0,7.0,9.0,7.0,0.0,0,0.0,0,0.0,0,0.0,0.0,333.0,500.0,66.6,2329.0,84.9,71.4,38.2,19.0,30.0,12.0,19.0,16.0,75.0,4.0,10.0,6.0,1.0,18.0,5,14.0,28.6,1.22,0.07,0.25,35.3,2.87,0.52,0,2020-21,37.0
2258,Pasquale Schiattarella,ITA,MF,Benevento,ITA-Serie A,33.0,1987.0,29,2247,1,1,2,1,0,0.7,0.7,24.0,144.0,0.04,0.04,37.0,22.0,40.4,5.0,14.0,32.0,29.0,2.0,0,0.0,0,0.0,0,0.0,0.0,1091.0,1353.0,80.6,6549.0,89.9,84.7,58.1,25.0,131.0,24.0,65.0,17.0,88.2,2.0,24.0,21.0,2.0,19.0,1,11.0,54.5,0.44,0.09,0.17,60.0,2.28,0.16,0,2020-21,39.0
2259,Përparim Hetemaj,FIN,MF,Benevento,ITA-Serie A,33.0,1986.0,31,2212,0,2,2,0,0,0.6,0.6,27.0,88.0,0.0,0.08,44.0,27.0,42.6,5.0,36.0,22.0,24.0,1.0,0,0.0,0,0.0,0,0.0,0.0,656.0,869.0,75.5,3115.0,84.1,81.0,46.9,14.0,46.0,20.0,27.0,34.0,52.9,16.0,27.0,23.0,1.0,35.0,0,12.0,25.0,0.49,0.0,0.0,33.3,1.3,0.12,0,2020-21,40.0
2260,Riccardo Improta,ITA,"DF,MF",Benevento,ITA-Serie A,26.0,1993.0,34,2335,1,0,1,1,0,2.0,2.0,58.0,81.0,0.04,0.0,39.0,23.0,46.7,4.0,19.0,28.0,47.0,0.0,0,0.0,0,0.0,0,0.0,0.0,658.0,936.0,70.3,4208.0,84.6,73.2,44.0,21.0,66.0,33.0,70.0,38.0,63.2,14.0,58.0,50.0,10.0,35.0,1,35.0,17.1,1.35,0.03,0.17,50.0,2.31,0.15,0,2020-21,33.0
2261,Roberto Insigne,ITA,"MF,FW",Benevento,ITA-Serie A,26.0,1994.0,30,1599,2,4,6,2,0,3.9,3.9,43.0,47.0,0.11,0.23,16.0,10.0,25.9,0.0,10.0,7.0,9.0,0.0,0,0.0,0,0.0,0,0.0,0.0,497.0,625.0,79.5,1900.0,87.9,81.4,63.7,40.0,28.0,25.0,12.0,29.0,65.5,10.0,43.0,31.0,16.0,37.0,2,38.0,31.6,2.14,0.05,0.17,20.8,4.33,0.45,0,2020-21,32.0
2262,Siriki Sanogo,CIV,MF,Benevento,ITA-Serie A,18.0,2001.0,1,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,8.0,8.0,100.0,4.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,,0.0,0.0,0,2020-21,25.0
2263,Aaron Hickey,SCO,DF,Bologna,ITA-Serie A,18.0,2002.0,11,758,0,0,0,0,0,0.1,0.1,21.0,36.0,0.0,0.0,12.0,8.0,41.2,1.0,5.0,15.0,15.0,1.0,0,0.0,0,0.0,0,0.0,0.0,337.0,397.0,84.9,1742.0,92.0,86.1,61.8,2.0,30.0,3.0,26.0,16.0,43.8,9.0,21.0,17.0,4.0,16.0,0,2.0,0.0,0.24,0.0,,54.5,0.83,0.12,0,2020-21,24.0
2264,Adama Soumaoro,FRA,DF,Bologna,ITA-Serie A,28.0,1992.0,20,1755,1,0,1,1,0,1.4,1.4,12.0,51.0,0.05,0.0,24.0,14.0,50.0,23.0,5.0,20.0,72.0,0.0,0,0.0,0,0.0,0,0.0,0.0,822.0,925.0,88.9,4983.0,90.1,92.6,79.2,3.0,21.0,0.0,152.0,6.0,100.0,0.0,12.0,6.0,0.0,7.0,1,8.0,25.0,0.41,0.13,0.5,80.0,0.62,0.05,0,2020-21,34.0
2265,Andrea Poli,ITA,MF,Bologna,ITA-Serie A,30.0,1989.0,18,383,1,0,1,1,0,1.0,1.0,4.0,25.0,0.23,0.0,9.0,7.0,50.0,1.0,6.0,7.0,7.0,0.0,0,0.0,0,0.0,0,0.0,0.0,191.0,213.0,89.7,912.0,93.5,95.2,50.0,6.0,29.0,2.0,16.0,6.0,83.3,1.0,4.0,2.0,0.0,9.0,1,3.0,66.7,0.7,0.33,0.5,0.0,3.53,0.24,0,2020-21,37.0
2266,Andreas Skov Olsen,DEN,"FW,DF",Bologna,ITA-Serie A,20.0,1999.0,26,1179,2,3,5,2,0,4.1,4.1,61.0,29.0,0.15,0.23,19.0,10.0,52.4,0.0,15.0,3.0,25.0,0.0,0,0.0,0,0.0,0,0.0,0.0,407.0,546.0,74.5,1534.0,87.8,73.8,41.0,20.0,12.0,10.0,21.0,39.0,43.6,22.0,61.0,26.0,24.0,30.0,2,30.0,33.3,2.29,0.07,0.2,47.4,3.05,0.15,0,2020-21,27.0
2267,Andri Fannar Baldursson,ISL,MF,Bologna,ITA-Serie A,18.0,2002.0,8,217,0,0,0,0,0,0.2,0.2,1.0,6.0,0.0,0.0,6.0,6.0,33.3,1.0,2.0,3.0,7.0,0.0,0,0.0,0,0.0,0,0.0,0.0,54.0,73.0,74.0,221.0,84.8,80.6,16.7,1.0,5.0,2.0,7.0,2.0,50.0,1.0,1.0,2.0,0.0,6.0,0,2.0,0.0,0.83,0.0,,33.3,1.65,0.41,0,2020-21,24.0
2268,Angelo da Costa Júnior,BRA,GK,Bologna,ITA-Serie A,36.0,1983.0,6,540,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,3.0,0,0.0,0,0.0,0,0.0,0.0,248.0,283.0,87.6,3779.0,100.0,100.0,61.5,0.0,2.0,0.0,251.0,0.0,,0.0,0.0,0.0,0.0,1.0,0,0.0,,0.0,,,,0.0,0.0,0,2020-21,43.0
2269,Antonio Raimondo,ITA,FW,Bologna,ITA-Serie A,16.0,2004.0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,100.0,0.0,0.0,0,2020-21,22.0
2270,Arturo Calabresi,ITA,"DF,FW",Bologna,ITA-Serie A,24.0,1996.0,1,20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0,0.0,0,0.0,0,0.0,0.0,3.0,5.0,60.0,63.0,100.0,50.0,50.0,0.0,1.0,0.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,0.0,0.0,0.0,0,2020-21,30.0
2271,Danilo Larangeira,BRA,DF,Bologna,ITA-Serie A,36.0,1984.0,35,3132,0,1,1,0,0,1.2,1.2,12.0,108.0,0.0,0.03,33.0,24.0,27.6,36.0,22.0,51.0,127.0,2.0,0,0.0,0,0.0,0,0.0,0.0,1414.0,1767.0,80.0,13580.0,90.2,88.9,58.5,9.0,86.0,6.0,385.0,3.0,66.7,1.0,12.0,5.0,0.0,9.0,0,16.0,12.5,0.46,0.0,0.0,51.6,0.37,0.06,0,2020-21,42.0
2272,Edoardo Vergani,ITA,FW,Bologna,ITA-Serie A,19.0,2001.0,1,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,2.0,2.0,100.0,0.0,100.0,,,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0,0.0,,0.0,,,,0.0,0.0,0,2020-21,25.0
2273,Emanuel Vignato,ITA,"FW,MF",Bologna,ITA-Serie A,19.0,2000.0,31,1203,1,4,5,1,0,1.5,1.5,43.0,79.0,0.07,0.3,18.0,9.0,20.0,1.0,5.0,10.0,7.0,0.0,0,0.0,0,0.0,0,0.0,0.0,526.0,713.0,73.8,2958.0,86.1,73.4,59.3,26.0,56.0,19.0,22.0,38.0,60.5,15.0,43.0,28.0,8.0,17.0,1,23.0,34.8,1.72,0.04,0.13,16.7,3.73,0.45,0,2020-21,26.0
2274,Federico Ravaglia,ITA,GK,Bologna,ITA-Serie A,20.0,1999.0,4,360,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0,0.0,0,0.0,0.0,116.0,137.0,84.7,1828.0,100.0,98.2,50.0,0.0,0.0,0.0,123.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,,0.25,0.0,0,2020-21,27.0
2275,Federico Santander,PAR,FW,Bologna,ITA-Serie A,29.0,1991.0,4,37,0,1,1,0,0,0.2,0.2,0.0,1.0,0.0,2.43,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,13.0,19.0,68.4,40.0,72.7,80.0,,1.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0,4.0,0.0,9.73,0.0,,57.1,9.47,2.37,0,2020-21,35.0
2276,Gary Medel,CHI,"DF,MF",Bologna,ITA-Serie A,32.0,1987.0,11,511,0,1,1,0,0,0.0,0.0,2.0,26.0,0.0,0.18,12.0,9.0,40.0,6.0,2.0,7.0,10.0,0.0,0,0.0,0,0.0,0,0.0,0.0,314.0,342.0,91.8,2177.0,92.4,96.3,88.9,2.0,26.0,1.0,38.0,0.0,,0.0,2.0,3.0,0.0,6.0,0,0.0,,0.0,,,53.8,0.88,0.35,0,2020-21,39.0
2277,Ibrahima Mbaye,SEN,DF,Bologna,ITA-Serie A,25.0,1994.0,8,428,1,0,1,1,0,0.6,0.0,3.0,11.0,0.21,0.0,6.0,5.0,60.0,3.0,2.0,1.0,10.0,0.0,0,0.0,0,0.0,0,0.0,0.0,170.0,210.0,81.0,1005.0,83.6,86.3,64.3,1.0,10.0,0.0,24.0,7.0,28.6,5.0,3.0,1.0,0.0,1.0,1,1.0,100.0,0.21,1.0,1.0,52.2,1.05,0.0,0,2020-21,32.0
2278,Jerdy Schouten,NED,MF,Bologna,ITA-Serie A,23.0,1997.0,34,2512,1,1,2,1,0,0.2,0.2,14.0,148.0,0.04,0.04,50.0,25.0,43.2,13.0,23.0,79.0,37.0,6.0,0,0.0,0,0.0,0,0.0,0.0,1206.0,1395.0,86.5,6376.0,89.2,89.3,81.8,23.0,154.0,11.0,98.0,60.0,61.7,23.0,14.0,25.0,2.0,35.0,1,9.0,44.4,0.32,0.11,0.25,53.1,2.01,0.11,0,2020-21,29.0
2279,Kacper Urbanski,POL,FW,Bologna,ITA-Serie A,15.0,2004.0,1,2,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,6.0,7.0,85.7,24.0,100.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,,0.0,0.0,0,2020-21,22.0
2280,Lorenzo De Silvestri,ITA,DF,Bologna,ITA-Serie A,32.0,1988.0,29,2143,2,0,2,2,0,2.1,2.1,28.0,104.0,0.08,0.0,34.0,24.0,43.2,10.0,27.0,30.0,62.0,3.0,0,0.0,0,0.0,0,0.0,0.0,954.0,1283.0,74.4,7527.0,87.0,75.9,48.6,13.0,94.0,18.0,90.0,4.0,75.0,1.0,28.0,21.0,2.0,13.0,2,11.0,54.5,0.46,0.18,0.33,58.3,1.09,0.04,0,2020-21,38.0
2281,Mattia Pagliuca,ITA,MF,Bologna,ITA-Serie A,18.0,2002.0,1,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1.0,3.0,33.3,0.0,50.0,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,0.0,6.92,0.0,0,2020-21,24.0
2282,Mattias Svanberg,SWE,MF,Bologna,ITA-Serie A,21.0,1999.0,34,1852,5,2,7,5,0,4.6,4.6,32.0,88.0,0.24,0.1,38.0,17.0,35.6,4.0,21.0,30.0,25.0,1.0,0,0.0,0,0.0,0,0.0,0.0,512.0,653.0,78.4,2822.0,83.6,85.5,67.8,15.0,51.0,18.0,43.0,30.0,70.0,9.0,32.0,26.0,3.0,24.0,5,58.0,29.3,2.82,0.09,0.29,55.6,2.38,0.29,0,2020-21,27.0
2283,Mitchell Dijks,NED,DF,Bologna,ITA-Serie A,27.0,1993.0,20,1481,0,0,0,0,0,0.1,0.1,41.0,59.0,0.0,0.0,21.0,14.0,57.1,2.0,15.0,17.0,35.0,0.0,0,0.0,0,0.0,0,0.0,0.0,602.0,794.0,75.8,4150.0,86.2,76.9,40.0,6.0,41.0,4.0,47.0,57.0,33.3,38.0,41.0,29.0,8.0,17.0,0,2.0,0.0,0.12,0.0,,48.1,1.15,0.0,0,2020-21,33.0
2284,Musa Barrow,GAM,"FW,MF",Bologna,ITA-Serie A,21.0,1998.0,38,2921,8,8,16,8,0,7.0,6.2,88.0,103.0,0.25,0.25,26.0,10.0,40.0,2.0,35.0,11.0,15.0,0.0,0,0.0,0,0.0,0,0.0,0.0,818.0,1165.0,70.2,3584.0,81.7,74.6,48.4,60.0,83.0,31.0,16.0,71.0,47.9,37.0,88.0,52.0,29.0,103.0,8,88.0,43.2,2.71,0.09,0.21,24.0,3.42,0.34,0,2020-21,28.0
2285,Musa Juwara,GAM,"MF,DF",Bologna,ITA-Serie A,18.0,2001.0,5,46,0,0,0,0,0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,2.0,33.3,0.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,21.0,31.0,67.7,108.0,100.0,66.7,25.0,0.0,3.0,0.0,0.0,3.0,66.7,1.0,3.0,4.0,0.0,3.0,0,1.0,100.0,1.96,0.0,0.0,,1.96,0.0,0,2020-21,25.0
2286,Nehuén Paz,ARG,DF,Bologna,ITA-Serie A,27.0,1993.0,6,363,1,0,1,1,0,0.4,0.4,0.0,17.0,0.25,0.0,9.0,4.0,85.7,2.0,2.0,11.0,16.0,0.0,0,0.0,0,0.0,0,0.0,0.0,196.0,236.0,83.1,1341.0,85.7,88.0,70.4,1.0,10.0,0.0,26.0,0.0,,0.0,0.0,2.0,0.0,2.0,1,2.0,50.0,0.5,0.5,1.0,87.5,1.24,0.25,0,2020-21,33.0
