rk,player,nation,pos,squad,comp,age,born,Matches Played,Avg Mins per Match,Goals,Assists,Goals & Assists,Non Penalty Goals,Penalty Kicks Made,Expected Goals,Exp NPG,Progressive Carries,Progressive Passes,Goals p 90,Assists p 90,Tackles attempted,Tackles Won,% Dribbles tackled,Shots blocked,Passes blocked,Interceptions,Clearances,Errors made,Goals Against,Goals against p 90,Saves,Saves %,Clean Sheets,% Clean sheets,% Penalty saves,Passes Completed,Passes Attempted,Pass completion %,Progressive passes distance,% Short pass completed,% Medium passes completed,% Long passes completed,Key passes,1/3,Passes into penalty area,touches_def_pen,Take ons attempted,% Successful take-ons,Times tackled during take-on,carries_prgc,carries final 3rd,carries penalty area,Possessions lost,Goals Scored,Total Shots,% Shots on target,Shots p 90,Goals per shot,Goals per shot on target,% Aerial Duels won,Shot creating actions p 90,Goal creating actions p 90,Crosses Stopped,season,Current Age
2278,Santiago Castro,ARG,FW,Bologna,ITA-Serie A,19.0,2004.0,36,2294,8,4,12,8,0,7.7,6.9,17.0,39.0,0.31,0.16,18.0,10.0,35.3,2.0,11.0,3.0,20.0,0.0,0,0.0,0,0.0,0,0.0,0.0,354.0,461.0,76.8,993.0,81.0,84.7,74.1,28.0,23.0,8.0,23.0,43.0,41.9,22.0,17.0,23.0,8.0,70.0,8,62.0,32.3,2.43,0.13,0.4,35.2,2.71,0.43,0,2024-25,22.0
2279,Stefan Posch,AUT,DF,Bologna,ITA-Serie A,27.0,1997.0,14,714,0,0,0,0,0,0.3,0.3,11.0,36.0,0.0,0.0,26.0,15.0,60.0,4.0,15.0,5.0,22.0,0.0,0,0.0,0,0.0,0,0.0,0.0,396.0,505.0,78.4,2928.0,82.8,85.8,67.7,10.0,40.0,11.0,33.0,11.0,27.3,8.0,11.0,8.0,1.0,9.0,0,2.0,0.0,0.25,0.0,,61.9,2.26,0.13,0,2024-25,29.0
2280,Thijs Dallinga,NED,FW,Bologna,ITA-Serie A,23.0,2000.0,31,1154,3,2,5,3,0,4.3,4.3,9.0,17.0,0.23,0.16,10.0,5.0,100.0,1.0,9.0,1.0,13.0,1.0,0,0.0,0,0.0,0,0.0,0.0,210.0,293.0,71.7,450.0,77.1,71.3,78.6,12.0,14.0,4.0,15.0,11.0,18.2,9.0,9.0,6.0,8.0,42.0,3,31.0,35.5,2.42,0.1,0.27,53.2,2.11,0.39,0,2024-25,26.0
2281,Tommaso Pobega,ITA,MF,Bologna,ITA-Serie A,25.0,1999.0,21,1178,2,2,4,2,0,2.1,2.0,12.0,42.0,0.15,0.15,33.0,19.0,73.3,4.0,12.0,14.0,16.0,0.0,0,0.0,0,0.0,0,0.0,0.0,384.0,468.0,82.1,1664.0,89.4,86.8,51.0,12.0,51.0,5.0,24.0,8.0,37.5,4.0,12.0,10.0,2.0,13.0,2,24.0,33.3,1.83,0.08,0.25,46.7,2.06,0.31,0,2024-25,27.0
2282,Łukasz Skorupski,POL,GK,Bologna,ITA-Serie A,33.0,1991.0,27,2364,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.3,0.0,0.0,0.0,13.0,2.0,0,0.0,0,0.0,0,0.0,0.0,862.0,1105.0,78.0,14656.0,100.0,98.3,50.6,0.0,17.0,0.0,870.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,66.7,0.15,0.0,0,2024-25,35.0
2283,Adam Obert,SVK,DF,Cagliari,ITA-Serie A,21.0,2002.0,21,1077,1,1,2,1,0,0.9,0.9,12.0,50.0,0.08,0.08,31.0,18.0,59.3,7.0,12.0,23.0,48.0,2.0,0,0.0,0,0.0,0,0.0,0.0,413.0,537.0,76.9,2626.0,88.5,85.2,41.8,10.0,36.0,4.0,67.0,14.0,35.7,9.0,12.0,9.0,0.0,26.0,1,9.0,22.2,0.75,0.11,0.5,53.2,2.09,0.33,0,2024-25,24.0
2284,Alen Sherri,ALB,GK,Cagliari,ITA-Serie A,26.0,1997.0,7,621,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,163.0,225.0,72.4,2916.0,100.0,98.8,41.3,1.0,2.0,0.0,212.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,,0.29,0.0,0,2024-25,29.0
2285,Alessandro Deiola,ITA,MF,Cagliari,ITA-Serie A,28.0,1995.0,29,1432,2,1,3,2,0,1.7,1.7,11.0,40.0,0.13,0.06,31.0,20.0,31.3,12.0,14.0,13.0,38.0,0.0,0,0.0,0,0.0,0,0.0,0.0,384.0,523.0,73.4,1881.0,82.7,78.0,58.6,6.0,45.0,8.0,49.0,4.0,75.0,1.0,11.0,4.0,1.0,15.0,2,18.0,27.8,1.13,0.11,0.4,56.1,1.63,0.19,0,2024-25,31.0
2286,Antoine Makoumbou,CGO,MF,Cagliari,ITA-Serie A,26.0,1998.0,33,2150,0,3,3,0,0,0.3,0.3,11.0,92.0,0.0,0.13,42.0,23.0,76.0,5.0,21.0,17.0,28.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1051.0,1183.0,88.8,4056.0,94.8,91.7,58.5,8.0,70.0,14.0,59.0,19.0,52.6,8.0,11.0,18.0,0.0,17.0,0,7.0,0.0,0.29,0.0,,18.2,1.59,0.21,0,2024-25,28.0
2287,Elia Caprile,ITA,GK,Cagliari,ITA-Serie A,22.0,2001.0,18,1620,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0,0.0,0,0.0,0,0.0,0.0,482.0,706.0,68.3,11822.0,98.0,97.9,47.1,0.0,6.0,0.0,620.0,0.0,,0.0,0.0,0.0,0.0,1.0,0,0.0,,0.0,,,100.0,0.0,0.0,0,2024-25,25.0
2288,Florinel Coman,ROU,"FW,MF",Cagliari,ITA-Serie A,26.0,1998.0,9,263,1,0,1,1,0,0.2,0.2,5.0,5.0,0.34,0.0,5.0,3.0,100.0,0.0,2.0,1.0,3.0,0.0,0,0.0,0,0.0,0,0.0,0.0,67.0,82.0,81.7,247.0,86.0,90.9,20.0,1.0,4.0,2.0,2.0,5.0,40.0,2.0,5.0,8.0,2.0,12.0,1,4.0,25.0,1.37,0.25,1.0,66.7,1.37,0.34,0,2024-25,28.0
2289,Gabriele Zappa,ITA,DF,Cagliari,ITA-Serie A,24.0,1999.0,37,3060,2,0,2,2,0,0.9,0.9,57.0,146.0,0.06,0.0,40.0,23.0,50.0,22.0,20.0,23.0,93.0,1.0,0,0.0,0,0.0,0,0.0,0.0,1318.0,1723.0,76.5,10963.0,88.7,80.5,44.0,28.0,126.0,24.0,120.0,29.0,44.8,14.0,57.0,39.0,4.0,31.0,2,11.0,45.5,0.32,0.18,0.4,43.8,1.68,0.06,0,2024-25,27.0
2290,Gianluca Gaetano,ITA,"MF,FW",Cagliari,ITA-Serie A,24.0,2000.0,28,1009,2,4,6,2,0,4.9,4.9,11.0,41.0,0.18,0.36,11.0,8.0,33.3,0.0,8.0,6.0,8.0,0.0,0,0.0,0,0.0,0,0.0,0.0,258.0,357.0,72.3,1182.0,79.7,71.7,67.4,22.0,27.0,13.0,10.0,27.0,51.9,13.0,11.0,15.0,7.0,31.0,2,30.0,20.0,2.68,0.07,0.33,33.3,4.28,0.45,0,2024-25,26.0
2291,Gianluca Lapadula,PER,"FW,MF",Cagliari,ITA-Serie A,34.0,1990.0,12,310,0,0,0,0,0,1.4,1.4,7.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,38.0,63.0,60.3,77.0,75.0,50.0,0.0,3.0,3.0,1.0,1.0,2.0,100.0,0.0,7.0,2.0,5.0,6.0,0,15.0,20.0,4.35,0.0,0.0,57.9,3.77,0.0,0,2024-25,36.0
2292,Giuseppe Ciocci,ITA,GK,Cagliari,ITA-Serie A,22.0,2002.0,1,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1.0,1.0,100.0,6.0,100.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,,0.0,0.0,0,2024-25,24.0
2293,José Luis Palomino,ARG,DF,Cagliari,ITA-Serie A,34.0,1990.0,18,1081,1,0,1,1,0,0.5,0.5,4.0,35.0,0.08,0.0,27.0,15.0,71.4,11.0,10.0,22.0,46.0,0.0,0,0.0,0,0.0,0,0.0,0.0,508.0,586.0,86.7,3667.0,92.0,92.6,63.6,1.0,32.0,2.0,101.0,1.0,0.0,1.0,4.0,4.0,0.0,3.0,1,2.0,50.0,0.17,0.5,1.0,57.1,0.58,0.08,0,2024-25,36.0
2294,Kingstone Mutandwa,ZAM,"FW,MF",Cagliari,ITA-Serie A,21.0,2003.0,6,127,0,0,0,0,0,0.4,0.4,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,19.0,28.0,67.9,17.0,82.4,66.7,,0.0,1.0,0.0,0.0,3.0,33.3,2.0,1.0,1.0,0.0,7.0,0,4.0,0.0,2.83,0.0,,42.9,0.71,0.0,0,2024-25,23.0
2295,Leonardo Pavoletti,ITA,"FW,MF",Cagliari,ITA-Serie A,35.0,1988.0,26,445,2,0,2,2,0,2.7,2.7,1.0,17.0,0.4,0.0,1.0,0.0,,1.0,3.0,0.0,3.0,0.0,0,0.0,0,0.0,0,0.0,0.0,92.0,158.0,58.2,333.0,66.7,57.1,20.0,9.0,9.0,6.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,18.0,2,18.0,38.9,3.64,0.11,0.29,56.0,3.42,0.2,0,2024-25,38.0
2296,Mateusz Wieteska,POL,DF,Cagliari,ITA-Serie A,27.0,1997.0,5,184,0,0,0,0,0,0.2,0.2,1.0,5.0,0.0,0.0,1.0,0.0,100.0,2.0,1.0,7.0,6.0,0.0,0,0.0,0,0.0,0,0.0,0.0,82.0,95.0,86.3,723.0,90.5,93.3,54.5,1.0,3.0,1.0,18.0,0.0,,0.0,1.0,0.0,0.0,1.0,0,1.0,0.0,0.49,0.0,,22.2,0.97,0.0,0,2024-25,29.0
2297,Matteo Prati,ITA,MF,Cagliari,ITA-Serie A,20.0,2003.0,12,570,0,0,0,0,0,0.1,0.1,2.0,23.0,0.0,0.0,10.0,4.0,27.3,2.0,3.0,7.0,10.0,1.0,0,0.0,0,0.0,0,0.0,0.0,180.0,250.0,72.0,1034.0,81.3,82.9,44.1,6.0,20.0,4.0,12.0,11.0,27.3,6.0,2.0,3.0,0.0,4.0,0,4.0,0.0,0.63,0.0,,14.3,1.74,0.16,0,2024-25,23.0
2298,Mattia Felici,ITA,"MF,FW",Cagliari,ITA-Serie A,23.0,2001.0,20,925,0,3,3,0,0,0.6,0.6,39.0,19.0,0.0,0.29,17.0,12.0,36.4,0.0,10.0,7.0,7.0,1.0,0,0.0,0,0.0,0,0.0,0.0,188.0,277.0,67.9,863.0,77.6,75.4,40.0,10.0,12.0,3.0,13.0,57.0,33.3,30.0,39.0,18.0,19.0,26.0,0,10.0,60.0,0.97,0.0,0.0,41.2,3.02,0.39,0,2024-25,25.0
2299,Michel Ndary Adopo,FRA,MF,Cagliari,ITA-Serie A,24.0,2000.0,35,2409,1,1,2,1,0,1.1,1.1,20.0,106.0,0.04,0.04,55.0,32.0,51.7,5.0,15.0,27.0,25.0,0.0,0,0.0,0,0.0,0,0.0,0.0,813.0,979.0,83.0,3819.0,86.6,87.1,65.6,19.0,90.0,14.0,51.0,42.0,45.2,20.0,20.0,21.0,1.0,39.0,1,20.0,20.0,0.75,0.05,0.25,54.7,1.87,0.19,0,2024-25,26.0
2300,Nadir Zortea,ITA,"DF,MF",Cagliari,ITA-Serie A,25.0,1999.0,35,2713,6,2,8,6,0,3.1,3.1,69.0,63.0,0.2,0.07,30.0,14.0,37.8,0.0,11.0,19.0,47.0,2.0,0,0.0,0,0.0,0,0.0,0.0,557.0,827.0,67.4,3140.0,80.6,71.0,45.5,28.0,42.0,31.0,43.0,87.0,43.7,47.0,69.0,38.0,8.0,57.0,6,33.0,30.3,1.09,0.18,0.6,36.2,1.89,0.1,0,2024-25,27.0
2301,Nicola Pintus,ITA,DF,Cagliari,ITA-Serie A,19.0,2005.0,1,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1.0,1.0,100.0,0.0,100.0,,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,,0.0,0.0,0,2024-25,21.0
2302,Nicolas Viola,ITA,"FW,MF",Cagliari,ITA-Serie A,34.0,1989.0,27,1267,3,1,4,3,0,2.2,2.2,21.0,46.0,0.21,0.07,14.0,7.0,10.0,0.0,5.0,3.0,5.0,0.0,0,0.0,0,0.0,0,0.0,0.0,285.0,452.0,63.1,2017.0,82.0,59.7,47.5,28.0,34.0,11.0,8.0,30.0,36.7,16.0,21.0,17.0,7.0,30.0,3,31.0,29.0,2.2,0.1,0.33,46.7,4.19,0.28,0,2024-25,37.0
2303,Paulo Azzi,BRA,DF,Cagliari,ITA-Serie A,30.0,1994.0,6,426,0,0,0,0,0,0.5,0.5,15.0,13.0,0.0,0.0,11.0,9.0,55.6,2.0,3.0,5.0,11.0,0.0,0,0.0,0,0.0,0,0.0,0.0,126.0,180.0,70.0,889.0,78.4,76.8,41.4,5.0,7.0,6.0,19.0,13.0,61.5,4.0,15.0,10.0,3.0,3.0,0,8.0,37.5,1.69,0.0,0.0,54.5,3.17,0.0,0,2024-25,32.0
2304,Roberto Piccoli,ITA,FW,Cagliari,ITA-Serie A,23.0,2001.0,37,3127,10,1,11,9,1,12.7,12.0,30.0,37.0,0.29,0.03,13.0,9.0,25.0,4.0,8.0,3.0,31.0,0.0,0,0.0,0,0.0,0,0.0,0.0,343.0,517.0,66.3,823.0,72.6,75.7,53.3,13.0,32.0,7.0,29.0,63.0,22.2,41.0,30.0,27.0,14.0,114.0,10,97.0,28.9,2.79,0.09,0.32,42.8,1.64,0.23,0,2024-25,25.0
2305,Răzvan Marin,ROU,MF,Cagliari,ITA-Serie A,28.0,1996.0,33,1406,3,2,5,1,2,2.4,0.8,22.0,84.0,0.19,0.13,22.0,13.0,52.0,0.0,7.0,2.0,20.0,2.0,0,0.0,0,0.0,0,0.0,0.0,564.0,741.0,76.1,3201.0,87.5,85.0,47.0,34.0,56.0,20.0,20.0,24.0,54.2,11.0,22.0,19.0,4.0,18.0,3,21.0,38.1,1.34,0.05,0.13,34.6,3.97,0.13,0,2024-25,30.0
2306,Sebastiano Luperto,ITA,DF,Cagliari,ITA-Serie A,27.0,1996.0,36,3240,1,3,4,1,0,2.2,2.2,22.0,96.0,0.03,0.08,48.0,27.0,64.3,15.0,15.0,33.0,161.0,1.0,0,0.0,0,0.0,0,0.0,0.0,1315.0,1568.0,83.9,8234.0,91.9,90.9,45.9,8.0,87.0,6.0,251.0,6.0,16.7,4.0,22.0,15.0,2.0,12.0,1,21.0,23.8,0.58,0.05,0.2,53.0,0.83,0.14,0,2024-25,30.0
2307,Simone Scuffet,ITA,GK,Cagliari,ITA-Serie A,28.0,1996.0,13,1170,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0,0.0,0,0.0,0,0.0,0.0,286.0,407.0,70.3,6695.0,98.0,99.2,49.3,0.0,5.0,0.0,382.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,75.0,0.15,0.0,0,2024-25,30.0
2308,Tommaso Augello,ITA,DF,Cagliari,ITA-Serie A,29.0,1994.0,38,2713,0,7,7,0,0,0.3,0.3,58.0,118.0,0.0,0.23,49.0,28.0,69.8,8.0,15.0,16.0,109.0,2.0,0,0.0,0,0.0,0,0.0,0.0,1179.0,1640.0,71.9,8524.0,88.2,75.4,42.5,39.0,79.0,38.0,103.0,43.0,55.8,18.0,58.0,37.0,3.0,27.0,0,8.0,0.0,0.27,0.0,,69.0,2.42,0.36,0,2024-25,32.0
2309,Yerry Mina,COL,DF,Cagliari,ITA-Serie A,29.0,1994.0,31,2569,1,0,1,1,0,2.3,2.3,17.0,76.0,0.04,0.0,66.0,32.0,76.9,35.0,24.0,37.0,163.0,3.0,0,0.0,0,0.0,0,0.0,0.0,1198.0,1394.0,85.9,8376.0,90.7,91.1,58.0,4.0,63.0,6.0,332.0,8.0,37.5,2.0,17.0,11.0,0.0,20.0,1,26.0,30.8,0.91,0.04,0.13,65.3,0.91,0.07,0,2024-25,32.0
2310,Zito Luvumbo,ANG,"FW,MF",Cagliari,ITA-Serie A,22.0,2002.0,26,1606,2,2,4,2,0,2.1,2.1,70.0,31.0,0.11,0.11,10.0,6.0,31.6,0.0,5.0,4.0,4.0,0.0,0,0.0,0,0.0,0,0.0,0.0,181.0,302.0,59.9,863.0,75.4,56.7,42.9,17.0,16.0,13.0,4.0,63.0,39.7,25.0,70.0,21.0,35.0,67.0,2,23.0,17.4,1.29,0.09,0.5,26.1,1.96,0.22,0,2024-25,24.0
2311,Alberto Cerri,ITA,FW,Como,ITA-Serie A,28.0,1996.0,5,87,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,15.0,23.0,65.2,7.0,62.5,50.0,100.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,2.0,0,4.0,25.0,4.14,0.0,0.0,50.0,1.03,0.0,0,2024-25,30.0
2312,Alberto Dossena,ITA,DF,Como,ITA-Serie A,25.0,1998.0,23,1825,0,2,2,0,0,0.8,0.8,4.0,36.0,0.0,0.1,33.0,20.0,57.1,11.0,11.0,22.0,89.0,1.0,0,0.0,0,0.0,0,0.0,0.0,894.0,1020.0,87.6,5441.0,92.3,92.7,59.1,5.0,33.0,1.0,173.0,6.0,66.7,2.0,4.0,1.0,0.0,8.0,0,12.0,25.0,0.59,0.0,0.0,71.1,0.54,0.1,0,2024-25,28.0
2313,Alberto Moreno,ESP,DF,Como,ITA-Serie A,32.0,1992.0,24,1727,0,0,0,0,0,0.4,0.4,23.0,81.0,0.0,0.0,25.0,11.0,46.2,3.0,9.0,14.0,40.0,2.0,0,0.0,0,0.0,0,0.0,0.0,893.0,1082.0,82.5,5538.0,91.2,87.8,54.3,19.0,63.0,23.0,58.0,7.0,42.9,3.0,23.0,30.0,4.0,18.0,0,14.0,42.9,0.73,0.0,0.0,35.5,1.88,0.1,0,2024-25,34.0
2314,Alessandro Gabrielloni,ITA,"FW,MF",Como,ITA-Serie A,30.0,1994.0,15,142,1,1,2,1,0,0.3,0.3,5.0,6.0,0.63,0.63,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,28.0,49.0,57.1,103.0,65.0,88.2,0.0,4.0,3.0,1.0,3.0,0.0,,0.0,5.0,2.0,1.0,2.0,1,5.0,40.0,3.17,0.2,0.5,21.4,3.78,0.63,0,2024-25,32.0
2315,Alessio Iovine,ITA,"DF,FW",Como,ITA-Serie A,33.0,1991.0,10,387,0,0,0,0,0,0.0,0.0,9.0,6.0,0.0,0.0,5.0,2.0,40.0,1.0,6.0,3.0,21.0,1.0,0,0.0,0,0.0,0,0.0,0.0,170.0,226.0,75.2,912.0,86.4,82.8,47.6,3.0,7.0,3.0,13.0,1.0,100.0,0.0,9.0,8.0,2.0,1.0,0,1.0,0.0,0.23,0.0,,22.2,1.16,0.0,0,2024-25,35.0
2316,Ali Jasim,IRQ,"FW,DF",Como,ITA-Serie A,20.0,2004.0,2,10,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,7.0,9.0,77.8,35.0,100.0,33.3,,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0,0.0,,0.0,,,100.0,9.0,0.0,0,2024-25,22.0
2317,Alieu Fadera,GAM,"FW,DF",Como,ITA-Serie A,22.0,2001.0,28,1644,1,3,4,1,0,1.7,1.7,74.0,36.0,0.05,0.16,64.0,47.0,44.4,1.0,17.0,12.0,10.0,0.0,0,0.0,0,0.0,0,0.0,0.0,441.0,591.0,74.6,1638.0,87.8,73.1,54.8,23.0,14.0,24.0,16.0,68.0,38.2,34.0,74.0,34.0,32.0,41.0,1,28.0,32.1,1.53,0.04,0.11,42.3,2.95,0.38,0,2024-25,25.0
2318,Anastasios Douvikas,GRE,FW,Como,ITA-Serie A,24.0,1999.0,13,580,2,2,4,2,0,2.5,2.5,8.0,6.0,0.31,0.31,3.0,2.0,25.0,0.0,3.0,1.0,3.0,0.0,0,0.0,0,0.0,0,0.0,0.0,81.0,106.0,76.4,150.0,88.9,75.0,71.4,9.0,6.0,1.0,2.0,9.0,55.6,4.0,8.0,8.0,8.0,25.0,2,14.0,35.7,2.17,0.14,0.4,29.6,2.95,0.16,0,2024-25,27.0
2319,Andrea Belotti,ITA,FW,Como,ITA-Serie A,30.0,1993.0,18,593,2,0,2,2,0,2.5,2.5,9.0,9.0,0.3,0.0,7.0,5.0,25.0,0.0,4.0,1.0,8.0,0.0,0,0.0,0,0.0,0,0.0,0.0,90.0,120.0,75.0,178.0,83.1,68.0,66.7,7.0,5.0,1.0,7.0,6.0,33.3,2.0,9.0,5.0,3.0,10.0,2,19.0,15.8,2.88,0.11,0.67,40.9,2.13,0.0,0,2024-25,33.0
2320,Assane Diao,SEN,"FW,MF",Como,ITA-Serie A,18.0,2005.0,15,1252,8,1,9,8,0,4.0,4.0,50.0,36.0,0.58,0.07,25.0,14.0,42.9,1.0,7.0,3.0,19.0,0.0,0,0.0,0,0.0,0,0.0,0.0,241.0,304.0,79.3,698.0,86.6,89.3,61.5,8.0,13.0,13.0,16.0,72.0,26.4,35.0,50.0,33.0,27.0,50.0,8,28.0,46.4,2.01,0.29,0.62,32.0,2.23,0.29,0,2024-25,21.0
2321,Ben Lhassine Kone,CIV,MF,Como,ITA-Serie A,24.0,2000.0,4,51,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,66.7,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,23.0,24.0,95.8,148.0,88.9,100.0,100.0,0.0,3.0,1.0,2.0,1.0,100.0,0.0,0.0,0.0,0.0,5.0,0,1.0,0.0,1.76,0.0,,0.0,0.0,0.0,0,2024-25,26.0
2322,Daniele Baselli,ITA,MF,Como,ITA-Serie A,32.0,1992.0,2,22,0,0,0,0,0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,24.0,27.0,88.9,123.0,87.5,94.1,50.0,0.0,2.0,0.0,1.0,0.0,,0.0,2.0,0.0,0.0,1.0,0,0.0,,0.0,,,0.0,0.0,0.0,0,2024-25,34.0
2323,Dele Alli,ENG,MF,Como,ITA-Serie A,28.0,1996.0,1,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,3.0,3.0,100.0,4.0,100.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0,0.0,,0.0,,,,0.0,0.0,0,2024-25,30.0
2324,Edoardo Goldaniga,ITA,DF,Como,ITA-Serie A,30.0,1993.0,32,2532,1,0,1,1,0,2.5,2.5,20.0,81.0,0.04,0.0,34.0,21.0,72.2,10.0,11.0,33.0,102.0,3.0,0,0.0,0,0.0,0,0.0,0.0,1310.0,1517.0,86.4,9247.0,94.5,91.8,54.0,4.0,80.0,6.0,154.0,7.0,42.9,4.0,20.0,16.0,0.0,10.0,1,12.0,41.7,0.43,0.08,0.2,59.8,0.89,0.11,0,2024-25,33.0
2325,Emil Audero,IDN,GK,Como,ITA-Serie A,27.0,1997.0,8,720,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0,0.0,0,0.0,0,0.0,0.0,209.0,253.0,82.6,3117.0,100.0,98.3,48.8,0.0,1.0,0.0,219.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,66.7,0.0,0.0,0,2024-25,29.0
2326,Federico Barba,ITA,DF,Como,ITA-Serie A,30.0,1993.0,7,431,0,0,0,0,0,0.2,0.2,5.0,25.0,0.0,0.0,2.0,2.0,25.0,2.0,0.0,4.0,15.0,0.0,0,0.0,0,0.0,0,0.0,0.0,258.0,292.0,88.4,1406.0,92.3,90.6,57.7,0.0,18.0,2.0,33.0,0.0,,0.0,5.0,2.0,0.0,1.0,0,2.0,50.0,0.42,0.0,0.0,38.5,0.63,0.0,0,2024-25,33.0
2327,Fellipe Jack,BRA,DF,Como,ITA-Serie A,18.0,2006.0,7,171,0,0,0,0,0,0.0,0.0,2.0,8.0,0.0,0.0,9.0,4.0,60.0,2.0,0.0,4.0,5.0,0.0,0,0.0,0,0.0,0,0.0,0.0,77.0,98.0,78.6,479.0,92.5,84.4,70.6,1.0,6.0,1.0,10.0,1.0,0.0,1.0,2.0,1.0,0.0,5.0,0,0.0,,0.0,,,57.1,1.05,0.0,0,2024-25,20.0
2328,Gabriel Strefezza,BRA,"FW,MF",Como,ITA-Serie A,27.0,1997.0,37,2619,6,4,10,6,0,3.7,3.7,80.0,106.0,0.21,0.14,57.0,39.0,38.2,2.0,22.0,13.0,26.0,0.0,0,0.0,0,0.0,0,0.0,0.0,875.0,1158.0,75.6,3416.0,89.4,76.6,48.6,57.0,67.0,29.0,27.0,82.0,43.9,33.0,80.0,42.0,33.0,49.0,6,58.0,36.2,1.99,0.1,0.29,29.4,3.82,0.14,0,2024-25,29.0
2329,Ignace Van Der Brempt,BEL,DF,Como,ITA-Serie A,22.0,2002.0,20,1257,0,1,1,0,0,0.5,0.5,19.0,42.0,0.0,0.07,40.0,32.0,72.7,5.0,9.0,17.0,34.0,0.0,0,0.0,0,0.0,0,0.0,0.0,551.0,679.0,81.1,2594.0,91.2,81.9,46.8,10.0,32.0,6.0,44.0,28.0,46.4,12.0,19.0,12.0,5.0,21.0,0,7.0,42.9,0.5,0.0,0.0,54.5,1.58,0.21,0,2024-25,24.0
2330,Ivan Smolčić,CRO,DF,Como,ITA-Serie A,23.0,2000.0,9,630,0,0,0,0,0,0.4,0.4,3.0,23.0,0.0,0.0,16.0,9.0,69.2,2.0,6.0,10.0,24.0,0.0,0,0.0,0,0.0,0,0.0,0.0,327.0,394.0,83.0,1848.0,91.0,86.2,59.4,2.0,18.0,3.0,29.0,2.0,0.0,2.0,3.0,5.0,0.0,8.0,0,7.0,42.9,1.0,0.0,0.0,52.4,1.14,0.0,0,2024-25,26.0
2331,Jean Butez,FRA,GK,Como,ITA-Serie A,29.0,1995.0,19,1666,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0,0.0,0,0.0,0,0.0,0.0,588.0,752.0,78.2,11219.0,99.1,99.0,51.7,1.0,20.0,1.0,641.0,0.0,,0.0,0.0,0.0,0.0,1.0,0,0.0,,0.0,,,100.0,0.27,0.0,0,2024-25,31.0
