rk,player,nation,pos,squad,comp,age,born,Matches Played,Avg Mins per Match,Goals,Assists,Goals & Assists,Non Penalty Goals,Penalty Kicks Made,Expected Goals,Exp NPG,Progressive Carries,Progressive Passes,Goals p 90,Assists p 90,Tackles attempted,Tackles Won,% Dribbles tackled,Shots blocked,Passes blocked,Interceptions,Clearances,Errors made,Goals Against,Goals against p 90,Saves,Saves %,Clean Sheets,% Clean sheets,% Penalty saves,Passes Completed,Passes Attempted,Pass completion %,Progressive passes distance,% Short pass completed,% Medium passes completed,% Long passes completed,Key passes,1/3,Passes into penalty area,touches_def_pen,Take ons attempted,% Successful take-ons,Times tackled during take-on,carries_prgc,carries final 3rd,carries penalty area,Possessions lost,Goals Scored,Total Shots,% Shots on target,Shots p 90,Goals per shot,Goals per shot on target,% Aerial Duels won,Shot creating actions p 90,Goal creating actions p 90,Crosses Stopped,season,Current Age
2175,Andrea Seculin,ITA,GK,Chievo,ITA-Serie A,28.0,1990.0,2,91,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,16.0,25.0,64.0,456.0,100.0,100.0,50.0,0.0,0.0,0.0,23.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,100.0,0.0,0.0,0,2018-19,36.0
2176,Angelo Ndrecka,ALB,DF,Chievo,ITA-Serie A,16.0,2001.0,1,90,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,50.0,2.0,1.0,0.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,41.0,49.0,83.7,251.0,92.3,83.3,50.0,1.0,3.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,,,2.0,0.0,0,2018-19,25.0
2177,Assane Dioussé,SEN,MF,Chievo,ITA-Serie A,20.0,1997.0,14,892,0,0,0,0,0,0.2,0.2,6.0,45.0,0.0,0.0,24.0,16.0,43.5,4.0,10.0,19.0,13.0,2.0,0,0.0,0,0.0,0,0.0,0.0,397.0,495.0,80.2,2165.0,90.2,82.8,58.3,5.0,38.0,5.0,25.0,9.0,77.8,2.0,6.0,15.0,1.0,12.0,0,7.0,28.6,0.71,0.0,0.0,23.5,1.41,0.1,0,2018-19,29.0
2178,Boštjan Cesar,SVN,DF,Chievo,ITA-Serie A,36.0,1982.0,14,1079,1,0,1,1,0,0.5,0.5,0.0,17.0,0.08,0.0,16.0,10.0,41.2,8.0,6.0,14.0,60.0,2.0,0,0.0,0,0.0,0,0.0,0.0,338.0,404.0,83.7,2467.0,85.6,89.3,71.8,1.0,6.0,0.0,86.0,1.0,100.0,0.0,0.0,1.0,1.0,4.0,1,5.0,40.0,0.42,0.2,0.5,70.5,0.25,0.0,0,2018-19,44.0
2179,Emanuel Vignato,ITA,"MF,FW",Chievo,ITA-Serie A,17.0,2000.0,10,655,1,1,2,1,0,0.5,0.5,12.0,24.0,0.14,0.14,8.0,4.0,0.0,0.0,4.0,10.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,250.0,311.0,80.4,934.0,91.4,77.5,51.7,11.0,15.0,10.0,2.0,15.0,73.3,4.0,12.0,16.0,1.0,7.0,1,9.0,44.4,1.24,0.11,0.25,30.0,3.57,0.14,0,2018-19,26.0
2180,Emanuele Giaccherini,ITA,"MF,FW",Chievo,ITA-Serie A,33.0,1985.0,26,2009,3,1,4,2,1,3.0,1.4,76.0,106.0,0.13,0.04,14.0,8.0,19.4,2.0,19.0,16.0,10.0,2.0,0,0.0,0,0.0,0,0.0,0.0,796.0,1104.0,72.1,3461.0,86.0,75.3,49.2,44.0,75.0,22.0,18.0,43.0,60.5,17.0,76.0,52.0,16.0,48.0,3,31.0,32.3,1.39,0.06,0.2,29.3,4.21,0.27,0,2018-19,41.0
2181,Ezequiel Schelotto,ITA,DF,Chievo,ITA-Serie A,29.0,1989.0,4,143,0,0,0,0,0,0.1,0.1,6.0,8.0,0.0,0.0,3.0,0.0,66.7,0.0,1.0,2.0,8.0,0.0,0,0.0,0,0.0,0,0.0,0.0,61.0,92.0,66.3,552.0,71.1,69.2,50.0,2.0,3.0,4.0,13.0,6.0,0.0,6.0,6.0,8.0,0.0,1.0,0,2.0,50.0,1.26,0.0,0.0,55.6,3.75,0.0,0,2018-19,37.0
2182,Fabio Depaoli,ITA,DF,Chievo,ITA-Serie A,21.0,1997.0,33,2468,0,4,4,0,0,1.5,1.5,63.0,97.0,0.0,0.15,74.0,43.0,50.7,16.0,26.0,35.0,99.0,3.0,0,0.0,0,0.0,0,0.0,0.0,868.0,1208.0,71.9,6761.0,85.6,75.1,47.7,32.0,55.0,40.0,110.0,29.0,48.3,15.0,63.0,47.0,5.0,37.0,0,12.0,25.0,0.44,0.0,0.0,43.7,2.08,0.15,0,2018-19,29.0
2183,Fabrizio Cacciatore,ITA,DF,Chievo,ITA-Serie A,31.0,1986.0,7,497,0,0,0,0,0,0.0,0.0,8.0,20.0,0.0,0.0,8.0,4.0,44.4,2.0,6.0,5.0,20.0,0.0,0,0.0,0,0.0,0,0.0,0.0,206.0,267.0,77.2,1780.0,90.0,75.9,66.7,9.0,23.0,12.0,25.0,4.0,25.0,3.0,8.0,6.0,0.0,4.0,0,1.0,0.0,0.18,0.0,,58.8,3.07,0.18,0,2018-19,40.0
2184,Federico Barba,ITA,DF,Chievo,ITA-Serie A,24.0,1993.0,30,2483,0,0,0,0,0,0.8,0.8,30.0,106.0,0.0,0.0,30.0,14.0,38.1,15.0,14.0,65.0,129.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1007.0,1280.0,78.7,7708.0,88.7,84.1,52.0,11.0,80.0,18.0,146.0,7.0,42.9,4.0,30.0,14.0,1.0,9.0,0,9.0,33.3,0.33,0.0,0.0,62.4,0.91,0.04,0,2018-19,33.0
2185,Filip Đorđević,SRB,FW,Chievo,ITA-Serie A,30.0,1987.0,13,634,1,1,2,1,0,3.0,3.0,6.0,7.0,0.14,0.14,11.0,6.0,25.0,1.0,6.0,2.0,8.0,1.0,0,0.0,0,0.0,0,0.0,0.0,114.0,184.0,62.0,237.0,74.7,56.6,35.7,5.0,7.0,2.0,7.0,6.0,33.3,4.0,6.0,4.0,1.0,21.0,1,14.0,57.1,1.99,0.07,0.13,36.1,1.85,0.14,0,2018-19,39.0
2186,Ibrahim Karamoko,FRA,MF,Chievo,ITA-Serie A,17.0,2001.0,2,65,0,0,0,0,0,0.1,0.1,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,13.0,19.0,68.4,62.0,80.0,75.0,100.0,1.0,1.0,1.0,1.0,3.0,33.3,2.0,1.0,0.0,0.0,0.0,0,2.0,0.0,2.77,0.0,,100.0,2.77,0.0,0,2018-19,25.0
2187,Ivan Radovanović,SRB,MF,Chievo,ITA-Serie A,29.0,1988.0,19,1706,0,0,0,0,0,0.7,0.7,11.0,110.0,0.0,0.0,27.0,22.0,35.5,7.0,12.0,26.0,36.0,0.0,0,0.0,0,0.0,0,0.0,0.0,876.0,1028.0,85.2,5720.0,89.3,89.1,76.1,9.0,105.0,6.0,49.0,7.0,100.0,0.0,11.0,16.0,0.0,11.0,0,30.0,3.3,1.58,0.0,0.0,52.4,1.53,0.05,0,2018-19,38.0
2188,Joel Obi,NGA,MF,Chievo,ITA-Serie A,27.0,1991.0,11,659,1,0,1,1,0,1.0,1.0,10.0,19.0,0.14,0.0,22.0,15.0,41.2,1.0,11.0,14.0,15.0,0.0,0,0.0,0,0.0,0,0.0,0.0,245.0,296.0,82.8,1071.0,92.8,82.0,46.7,5.0,14.0,4.0,17.0,10.0,60.0,4.0,10.0,6.0,1.0,9.0,1,10.0,30.0,1.37,0.1,0.33,52.2,2.32,0.27,0,2018-19,35.0
2189,Luca Rossettini,ITA,DF,Chievo,ITA-Serie A,33.0,1985.0,21,1823,0,0,0,0,0,0.5,0.5,3.0,30.0,0.0,0.0,26.0,17.0,75.0,15.0,8.0,35.0,114.0,0.0,0,0.0,0,0.0,0,0.0,0.0,687.0,811.0,84.7,5418.0,91.8,89.6,66.9,1.0,21.0,2.0,149.0,0.0,,0.0,3.0,3.0,2.0,1.0,0,4.0,75.0,0.2,0.0,0.0,52.1,0.2,0.05,0,2018-19,41.0
2190,Lucas Piazon,BRA,"MF,FW",Chievo,ITA-Serie A,24.0,1994.0,4,84,0,0,0,0,0,0.1,0.1,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,23.0,34.0,67.6,74.0,85.7,75.0,25.0,1.0,3.0,0.0,0.0,2.0,50.0,1.0,0.0,1.0,0.0,3.0,0,1.0,100.0,1.07,0.0,0.0,,2.14,0.0,0,2018-19,32.0
2191,Manuel Pucciarelli,ITA,FW,Chievo,ITA-Serie A,27.0,1991.0,10,302,0,0,0,0,0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,2.0,40.0,0.0,5.0,3.0,4.0,0.0,0,0.0,0,0.0,0,0.0,0.0,71.0,94.0,75.5,67.0,81.5,76.2,20.0,1.0,4.0,0.0,1.0,4.0,75.0,1.0,4.0,0.0,0.0,7.0,0,1.0,0.0,0.3,0.0,,9.1,0.89,0.0,0,2018-19,35.0
2192,Marco Andreolli,ITA,DF,Chievo,ITA-Serie A,32.0,1986.0,8,646,0,0,0,0,0,0.1,0.1,1.0,8.0,0.0,0.0,10.0,6.0,60.0,2.0,2.0,6.0,33.0,0.0,0,0.0,0,0.0,0,0.0,0.0,194.0,250.0,77.6,1349.0,85.9,88.1,50.9,0.0,8.0,0.0,43.0,0.0,,0.0,1.0,1.0,0.0,1.0,0,2.0,50.0,0.28,0.0,0.0,64.7,0.28,0.0,0,2018-19,40.0
2193,Mariusz Stępiński,POL,FW,Chievo,ITA-Serie A,23.0,1995.0,35,2476,6,2,8,6,0,7.8,7.8,23.0,39.0,0.22,0.07,18.0,13.0,5.9,2.0,8.0,5.0,20.0,0.0,0,0.0,0,0.0,0,0.0,0.0,419.0,568.0,73.8,860.0,82.4,74.5,64.7,30.0,24.0,14.0,23.0,22.0,45.5,12.0,23.0,22.0,9.0,102.0,6,61.0,26.2,2.22,0.1,0.38,27.6,2.33,0.11,0,2018-19,31.0
2194,Mattia Bani,ITA,DF,Chievo,ITA-Serie A,24.0,1993.0,30,2610,0,0,0,0,0,1.0,1.0,4.0,63.0,0.0,0.0,67.0,40.0,67.5,35.0,16.0,57.0,162.0,2.0,0,0.0,0,0.0,0,0.0,0.0,1026.0,1278.0,80.3,8223.0,87.8,88.2,57.5,4.0,53.0,3.0,236.0,2.0,50.0,1.0,4.0,6.0,1.0,14.0,0,13.0,23.1,0.45,0.0,0.0,66.2,0.48,0.0,0,2018-19,33.0
2195,Mauro Antonio Burruchaga,ARG,MF,Chievo,ITA-Serie A,20.0,1998.0,1,58,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,0,0.0,0,0.0,0,0.0,0.0,31.0,39.0,79.5,179.0,86.4,83.3,66.7,0.0,2.0,0.0,3.0,1.0,100.0,0.0,0.0,2.0,0.0,0.0,0,1.0,100.0,1.55,0.0,0.0,50.0,1.55,0.0,0,2018-19,28.0
2196,Mehdi Léris,ALG,"MF,DF",Chievo,ITA-Serie A,20.0,1998.0,23,1607,0,2,2,0,0,1.7,1.7,32.0,66.0,0.0,0.11,53.0,33.0,44.4,1.0,33.0,28.0,24.0,1.0,0,0.0,0,0.0,0,0.0,0.0,557.0,746.0,74.7,2767.0,86.1,76.5,48.9,18.0,45.0,13.0,29.0,44.0,50.0,22.0,32.0,26.0,4.0,51.0,0,30.0,23.3,1.68,0.0,0.0,50.8,2.8,0.22,0,2018-19,28.0
2197,Musa Juwara,GAM,FW,Chievo,ITA-Serie A,16.0,2001.0,1,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,4.0,6.0,66.7,1.0,66.7,66.7,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,,0.0,,,,0.0,0.0,0,2018-19,25.0
2198,Nenad Tomović,SRB,DF,Chievo,ITA-Serie A,30.0,1987.0,10,739,1,0,1,1,0,0.3,0.3,7.0,25.0,0.12,0.0,9.0,7.0,70.0,1.0,4.0,13.0,34.0,0.0,0,0.0,0,0.0,0,0.0,0.0,305.0,377.0,80.9,2195.0,90.2,84.7,48.8,2.0,15.0,1.0,44.0,4.0,25.0,3.0,7.0,7.0,1.0,6.0,1,4.0,25.0,0.49,0.25,1.0,51.6,0.73,0.0,0,2018-19,39.0
2199,Nicola Rigoni,ITA,MF,Chievo,ITA-Serie A,27.0,1990.0,24,1951,0,1,1,0,0,1.6,1.6,10.0,106.0,0.0,0.05,43.0,25.0,43.1,5.0,15.0,23.0,45.0,1.0,0,0.0,0,0.0,0,0.0,0.0,722.0,908.0,79.5,4964.0,85.6,84.2,52.3,8.0,105.0,3.0,67.0,4.0,50.0,2.0,10.0,10.0,1.0,12.0,0,21.0,23.8,0.97,0.0,0.0,55.6,1.43,0.14,0,2018-19,36.0
2200,Nicolas Frey,FRA,DF,Chievo,ITA-Serie A,34.0,1984.0,5,227,0,0,0,0,0,0.0,0.0,1.0,7.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,7.0,18.0,0.0,0,0.0,0,0.0,0,0.0,0.0,98.0,122.0,80.3,889.0,92.1,86.2,52.0,1.0,11.0,0.0,26.0,0.0,,0.0,1.0,1.0,0.0,0.0,0,0.0,,0.0,,,42.9,1.19,0.0,0,2018-19,42.0
2201,Paweł Jaroszyński,POL,DF,Chievo,ITA-Serie A,23.0,1994.0,19,1348,0,0,0,0,0,0.2,0.2,34.0,60.0,0.0,0.0,29.0,18.0,50.0,4.0,11.0,24.0,41.0,1.0,0,0.0,0,0.0,0,0.0,0.0,573.0,844.0,67.9,4510.0,84.8,71.5,43.9,13.0,46.0,21.0,60.0,16.0,56.3,7.0,34.0,20.0,4.0,17.0,0,6.0,33.3,0.4,0.0,0.0,68.6,1.67,0.07,0,2018-19,32.0
2202,Përparim Hetemaj,FIN,MF,Chievo,ITA-Serie A,31.0,1986.0,30,2156,2,0,2,2,0,0.5,0.5,40.0,93.0,0.08,0.0,53.0,27.0,29.4,1.0,24.0,30.0,24.0,2.0,0,0.0,0,0.0,0,0.0,0.0,745.0,966.0,77.1,3299.0,88.6,82.5,45.1,14.0,73.0,16.0,38.0,35.0,54.3,16.0,40.0,35.0,4.0,42.0,2,12.0,33.3,0.5,0.17,0.5,30.2,1.63,0.0,0,2018-19,40.0
2203,Riccardo Meggiorini,ITA,FW,Chievo,ITA-Serie A,32.0,1985.0,24,1548,3,1,4,2,1,3.3,2.5,24.0,30.0,0.17,0.06,17.0,13.0,10.0,2.0,18.0,8.0,26.0,0.0,0,0.0,0,0.0,0,0.0,0.0,268.0,439.0,61.0,699.0,73.4,54.1,41.7,12.0,20.0,8.0,29.0,12.0,50.0,6.0,24.0,12.0,3.0,36.0,3,33.0,42.4,1.92,0.06,0.14,59.2,1.8,0.17,0,2018-19,41.0
2204,Sergej Grubac,MNE,FW,Chievo,ITA-Serie A,18.0,2000.0,3,157,0,0,0,0,0,0.1,0.1,1.0,0.0,0.0,0.0,2.0,1.0,100.0,0.0,1.0,0.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,15.0,25.0,60.0,28.0,71.4,50.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0,2.0,0.0,1.15,0.0,,33.3,0.57,0.0,0,2018-19,26.0
2205,Sergio Pellissier,ITA,FW,Chievo,ITA-Serie A,39.0,1979.0,19,953,4,1,5,3,1,5.5,3.9,12.0,13.0,0.38,0.09,4.0,3.0,75.0,1.0,7.0,2.0,8.0,0.0,0,0.0,0,0.0,0,0.0,0.0,139.0,196.0,70.9,234.0,79.6,75.0,64.3,12.0,3.0,4.0,8.0,9.0,66.7,3.0,12.0,7.0,6.0,27.0,4,25.0,32.0,2.36,0.12,0.38,47.2,2.74,0.09,0,2018-19,47.0
2206,Sofian Kiyine,MAR,"MF,DF",Chievo,ITA-Serie A,20.0,1997.0,23,816,0,1,1,0,0,0.8,0.8,35.0,40.0,0.0,0.11,28.0,13.0,50.0,0.0,10.0,10.0,4.0,0.0,0,0.0,0,0.0,0,0.0,0.0,281.0,373.0,75.3,1446.0,86.6,76.5,56.7,9.0,22.0,13.0,14.0,43.0,65.1,15.0,35.0,24.0,9.0,23.0,0,20.0,15.0,2.21,0.0,0.0,44.0,2.76,0.22,0,2018-19,29.0
2207,Stefano Sorrentino,ITA,GK,Chievo,ITA-Serie A,39.0,1979.0,31,2789,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,0.0,0.0,3.0,10.0,1.0,0,0.0,0,0.0,0,0.0,0.0,596.0,901.0,66.1,16287.0,97.4,96.6,52.8,1.0,2.0,0.0,859.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,100.0,0.13,0.0,0,2018-19,47.0
2208,Strahinja Tanasijević,SRB,"DF,MF",Chievo,ITA-Serie A,21.0,1997.0,1,17,0,0,0,0,0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,13.0,15.0,86.7,44.0,100.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,5.29,0.0,,0.0,0.0,0.0,0,2018-19,29.0
2209,Valter Birsa,SVN,"MF,FW",Chievo,ITA-Serie A,31.0,1986.0,17,1101,2,2,4,1,1,1.7,0.9,40.0,78.0,0.16,0.16,14.0,9.0,23.5,1.0,8.0,6.0,13.0,0.0,0,0.0,0,0.0,0,0.0,0.0,420.0,574.0,73.2,2123.0,88.1,78.8,44.8,24.0,52.0,14.0,13.0,24.0,54.2,11.0,40.0,23.0,4.0,34.0,2,15.0,26.7,1.23,0.07,0.25,29.0,4.01,0.33,0,2018-19,40.0
2210,Afriyie Acquah,GHA,MF,Empoli,ITA-Serie A,26.0,1992.0,28,1510,2,0,2,2,0,1.4,1.4,58.0,91.0,0.12,0.0,27.0,9.0,36.4,1.0,10.0,12.0,16.0,0.0,0,0.0,0,0.0,0,0.0,0.0,580.0,738.0,78.6,2290.0,89.9,82.0,48.4,11.0,66.0,12.0,22.0,35.0,77.1,8.0,58.0,45.0,9.0,32.0,2,22.0,31.8,1.31,0.09,0.29,44.0,2.62,0.06,0,2018-19,34.0
2211,Alejandro Rodríguez,ESP,MF,Empoli,ITA-Serie A,27.0,1991.0,1,25,0,0,0,0,0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1.0,3.0,33.3,0.0,100.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0,1.0,0.0,3.6,0.0,,0.0,3.6,0.0,0,2018-19,35.0
2212,Antonino La Gumina,ITA,"FW,MF",Empoli,ITA-Serie A,22.0,1996.0,22,1090,2,2,4,2,0,4.3,4.3,13.0,5.0,0.17,0.17,5.0,4.0,33.3,2.0,6.0,6.0,5.0,0.0,0,0.0,0,0.0,0,0.0,0.0,112.0,143.0,78.3,135.0,82.8,81.1,0.0,7.0,2.0,1.0,5.0,31.0,54.8,14.0,13.0,5.0,7.0,33.0,2,26.0,34.6,2.15,0.08,0.22,41.5,1.82,0.33,0,2018-19,30.0
2213,Bartłomiej Drągowski,POL,GK,Empoli,ITA-Serie A,20.0,1997.0,14,1260,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0,0.0,0,0.0,0,0.0,0.0,327.0,487.0,67.1,6709.0,100.0,97.7,43.2,0.0,3.0,0.0,496.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,80.0,0.0,0.0,0,2018-19,29.0
2214,Cristian Dell'Orco,ITA,DF,Empoli,ITA-Serie A,24.0,1994.0,12,1035,1,0,1,1,0,0.8,0.8,10.0,39.0,0.09,0.0,18.0,11.0,36.4,7.0,6.0,17.0,44.0,0.0,0,0.0,0,0.0,0,0.0,0.0,454.0,526.0,86.3,2566.0,90.6,90.4,65.2,3.0,24.0,1.0,59.0,4.0,50.0,2.0,10.0,7.0,0.0,11.0,1,4.0,25.0,0.35,0.25,1.0,33.3,0.52,0.09,0,2018-19,32.0
2215,Diego Farias,BRA,FW,Empoli,ITA-Serie A,28.0,1990.0,16,1193,4,4,8,4,0,4.9,4.9,50.0,37.0,0.3,0.3,11.0,4.0,30.0,1.0,6.0,0.0,4.0,0.0,0,0.0,0,0.0,0,0.0,0.0,264.0,332.0,79.5,825.0,85.6,87.7,76.5,21.0,14.0,18.0,5.0,28.0,46.4,15.0,50.0,26.0,30.0,29.0,4,36.0,44.4,2.72,0.11,0.25,15.8,3.09,0.6,0,2018-19,36.0
2216,Dimitri Oberlin,SUI,FW,Empoli,ITA-Serie A,20.0,1997.0,5,139,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,17.0,25.0,68.0,54.0,77.8,100.0,0.0,1.0,1.0,1.0,1.0,8.0,37.5,5.0,1.0,1.0,2.0,8.0,0,0.0,,0.0,,,0.0,0.0,0.0,0,2018-19,29.0
2217,Dimitris Nikolaou,GRE,DF,Empoli,ITA-Serie A,19.0,1998.0,4,348,0,0,0,0,0,0.0,0.0,1.0,13.0,0.0,0.0,5.0,3.0,50.0,2.0,0.0,2.0,14.0,0.0,0,0.0,0,0.0,0,0.0,0.0,145.0,163.0,89.0,985.0,98.2,91.4,57.9,0.0,8.0,0.0,31.0,0.0,,0.0,1.0,1.0,0.0,0.0,0,0.0,,0.0,,,40.0,0.0,0.0,0,2018-19,28.0
2218,Domenico Maietta,ITA,DF,Empoli,ITA-Serie A,35.0,1982.0,21,1714,0,0,0,0,0,0.3,0.3,18.0,77.0,0.0,0.0,33.0,15.0,44.4,14.0,5.0,24.0,78.0,2.0,0,0.0,0,0.0,0,0.0,0.0,850.0,1006.0,84.5,7006.0,94.2,91.2,59.8,4.0,74.0,6.0,103.0,9.0,77.8,2.0,18.0,20.0,1.0,7.0,0,7.0,28.6,0.37,0.0,0.0,62.5,0.89,0.05,0,2018-19,44.0
2219,Francesco Caputo,ITA,FW,Empoli,ITA-Serie A,30.0,1987.0,38,3420,16,3,19,13,3,17.6,12.9,87.0,51.0,0.42,0.08,13.0,9.0,30.0,1.0,10.0,2.0,11.0,0.0,0,0.0,0,0.0,0,0.0,0.0,666.0,883.0,75.4,1205.0,80.7,78.2,75.6,44.0,23.0,23.0,16.0,41.0,29.3,29.0,87.0,30.0,55.0,94.0,16,90.0,43.3,2.37,0.14,0.33,30.0,2.71,0.37,0,2018-19,39.0
2220,Freddie Veseli,ALB,DF,Empoli,ITA-Serie A,25.0,1992.0,31,2539,0,0,0,0,0,0.5,0.5,48.0,86.0,0.0,0.0,34.0,21.0,70.4,17.0,11.0,30.0,99.0,1.0,0,0.0,0,0.0,0,0.0,0.0,1120.0,1327.0,84.4,5590.0,92.4,89.4,61.5,6.0,67.0,10.0,135.0,9.0,55.6,4.0,48.0,36.0,1.0,10.0,0,5.0,0.0,0.18,0.0,,33.3,0.67,0.0,0,2018-19,34.0
2221,Giovanni Di Lorenzo,ITA,"DF,FW",Empoli,ITA-Serie A,24.0,1993.0,37,3330,5,3,8,5,0,3.6,3.3,83.0,241.0,0.14,0.08,66.0,43.0,54.5,13.0,21.0,36.0,93.0,3.0,0,0.0,0,0.0,0,0.0,0.0,1681.0,2186.0,76.9,10834.0,89.2,76.7,48.6,39.0,151.0,71.0,140.0,62.0,45.2,34.0,83.0,72.0,12.0,41.0,5,21.0,42.9,0.57,0.24,0.56,50.7,2.22,0.32,0,2018-19,33.0
2222,Hamed Junior Traorè,CIV,MF,Empoli,ITA-Serie A,18.0,2000.0,32,2259,2,2,4,2,0,2.9,2.9,87.0,136.0,0.08,0.08,67.0,38.0,37.5,4.0,25.0,30.0,17.0,0.0,0,0.0,0,0.0,0,0.0,0.0,782.0,1007.0,77.7,3837.0,88.5,80.4,57.9,25.0,86.0,28.0,31.0,70.0,61.4,27.0,87.0,64.0,12.0,46.0,2,44.0,27.3,1.75,0.05,0.17,28.8,2.83,0.16,0,2018-19,26.0
2223,Ismaël Bennacer,ALG,MF,Empoli,ITA-Serie A,20.0,1997.0,37,2961,0,5,5,0,0,0.6,0.6,49.0,199.0,0.0,0.15,94.0,57.0,42.7,9.0,29.0,57.0,34.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1666.0,1989.0,83.8,9263.0,89.8,87.3,69.6,32.0,169.0,21.0,75.0,85.0,77.6,19.0,49.0,51.0,8.0,54.0,0,19.0,26.3,0.58,0.0,0.0,52.5,2.25,0.33,0,2018-19,29.0
2224,Ivan Provedel,ITA,GK,Empoli,ITA-Serie A,24.0,1994.0,16,1440,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.0,0,0.0,0,0.0,0.0,358.0,485.0,73.8,7942.0,100.0,97.3,54.4,3.0,7.0,0.0,501.0,0.0,,0.0,0.0,0.0,0.0,1.0,0,0.0,,0.0,,,100.0,0.25,0.0,0,2018-19,32.0
2225,Jacob Rasmussen,DEN,"DF,MF",Empoli,ITA-Serie A,21.0,1997.0,14,1016,0,1,1,0,0,0.2,0.2,9.0,43.0,0.0,0.09,18.0,12.0,35.7,13.0,5.0,12.0,55.0,1.0,0,0.0,0,0.0,0,0.0,0.0,572.0,659.0,86.8,4169.0,91.2,92.4,68.0,3.0,40.0,0.0,75.0,3.0,100.0,0.0,9.0,2.0,0.0,5.0,0,3.0,0.0,0.27,0.0,,64.8,0.53,0.09,0,2018-19,29.0
2226,Joel Untersee,SUI,DF,Empoli,ITA-Serie A,24.0,1994.0,3,126,0,0,0,0,0,0.0,0.0,2.0,8.0,0.0,0.0,3.0,2.0,66.7,1.0,1.0,1.0,5.0,1.0,0,0.0,0,0.0,0,0.0,0.0,49.0,64.0,76.6,292.0,90.0,80.0,45.5,0.0,3.0,0.0,8.0,3.0,66.7,1.0,2.0,2.0,1.0,2.0,0,0.0,,0.0,,,0.0,1.43,0.0,0,2018-19,32.0
2227,Leonardo Capezzi,ITA,MF,Empoli,ITA-Serie A,23.0,1995.0,12,772,0,0,0,0,0,0.4,0.4,13.0,51.0,0.0,0.0,14.0,9.0,53.8,4.0,10.0,10.0,13.0,0.0,0,0.0,0,0.0,0,0.0,0.0,457.0,541.0,84.5,2171.0,92.1,84.3,65.2,3.0,48.0,7.0,27.0,6.0,100.0,0.0,13.0,16.0,2.0,7.0,0,13.0,7.7,1.52,0.0,0.0,34.8,1.52,0.0,0,2018-19,31.0
