player_id,player,team,league,season,age,nationality,minutes,goals_per90,assists_per90,ga_nopk_per90,shots,shots_on_target,goals_per_shot,tackles,interceptions,fouls_drawn,crosses_per90,progressive_passes_per90,key_passes_per90,pass_completion_pct,sca_per90,passes_final_third_total,xa_per90,np_xg_per90,xg_chain,xg_buildup,cluster,pc1,pc2,similarity_to_kroos
Ander Guevara_2019-20,Ander Guevara,Real Sociedad,La Liga,2019-20,22,ESP,939,0.0,0.0,0.0,0.29,0.0,0.0,1.3462,0.9615,0.4808,0.1923,0.356,0.0411,83.8,1.15,46.0,0.0376,0.0059,4.353048633784056,4.006765693426132,0.0,-2.4016,1.7574,0.6998
Ander Herrera_2019-20,Ander Herrera,Paris Saint-Germain,Ligue 1,2019-20,29,ESP,547,0.16,0.16,0.33,0.99,0.33,0.17,1.8033,0.8197,0.6557,1.1475,0.9049,0.1645,91.9,3.28,28.0,0.1279,0.0943,5.788868084549904,5.469005957245827,,,,
Ander Iturraspe_2019-20,Ander Iturraspe,Espanyol,La Liga,2019-20,30,ESP,242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3704,0.3704,0.0,0.3719,0.0,73.0,1.49,10.0,0.0,0.0,0.0,0.0,,,,
Anderson Lima_2019-20,Anderson Lima,Lazio,Serie A,2019-20,19,BRA,62,0.0,0.0,0.0,7.26,2.9,0.0,1.4286,0.0,5.7143,2.8571,0.7258,0.4839,76.9,7.26,3.0,0.0,0.0,0.0,0.0,,,,
Andoni Gorosabel_2019-20,Andoni Gorosabel,Real Sociedad,La Liga,2019-20,22,ESP,714,0.0,0.0,0.0,0.13,0.13,0.0,1.2658,1.6456,1.0127,2.7848,0.2611,0.045,74.8,1.76,27.0,0.064,0.0026,2.48499115742743,2.3938204869627953,,,,
Andre-Frank Zambo Anguissa_2019-20,Andre-Frank Zambo Anguissa,Villarreal,La Liga,2019-20,23,CMR,2583,0.07,0.0,0.07,1.05,0.31,0.07,1.6376,1.6028,1.3589,0.3833,0.1297,0.0174,87.1,2.02,109.0,0.0,0.0,0.0,0.0,1.0,-2.7856,-0.2621,0.5709
Andrea Bertolacci_2019-20,Andrea Bertolacci,Sampdoria,Serie A,2019-20,28,ITA,534,0.0,0.0,0.0,0.67,0.34,0.0,0.678,0.339,2.2034,0.5085,0.3933,0.0281,78.3,2.53,22.0,0.0141,0.017,0.731553703546524,0.5476049948483706,,,,
Andrea Danzi_2019-20,Andrea Danzi,Hellas Verona,Serie A,2019-20,20,ITA,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Andrea Ghion_2019-20,Andrea Ghion,Sassuolo,Serie A,2019-20,19,ITA,48,0.0,0.0,0.0,1.87,0.0,0.0,2.0,0.0,0.0,0.0,1.25,1.875,100.0,9.57,3.0,0.2343,0.112,0.3136940002441406,0.2576929926872253,,,,
Andrea La Mantia_2019-20,Andrea La Mantia,Lecce,Serie A,2019-20,28,ITA,553,0.33,0.0,0.33,3.42,1.46,0.1,0.0,1.1475,2.459,0.1639,0.1356,0.0814,72.6,2.28,6.0,0.1099,0.5747,4.665779821574688,0.6235363585874438,,,,
Andrea Poli_2019-20,Andrea Poli,Bologna,Serie A,2019-20,29,ITA,1919,0.09,0.0,0.09,1.17,0.33,0.08,1.1737,1.831,1.3615,0.6573,0.2094,0.0285,88.5,2.3,99.0,0.0746,0.0898,9.987342860549688,7.107844242826104,1.0,-1.9334,0.6335,0.6539
Andrea Tabanelli_2019-20,Andrea Tabanelli,Lecce,Serie A,2019-20,29,ITA,964,0.09,0.0,0.09,1.03,0.19,0.09,1.1215,0.9346,2.243,1.1215,0.2011,0.0359,78.7,1.49,21.0,0.0125,0.0862,2.9509725347161293,2.092835425864905,1.0,-1.289,-0.208,0.6514
Andreas Pereira_2019-20,Andreas Pereira,Manchester Utd,Premier League,2019-20,23,BRA,1484,0.06,0.18,0.24,2.24,0.85,0.03,0.8485,0.3636,0.9697,3.7576,0.2159,0.0776,72.9,3.82,61.0,0.2247,0.1385,8.948895148932934,4.526672247797251,2.0,1.8756,1.0399,0.7348
Andreas Skov Olsen_2019-20,Andreas Skov Olsen,Bologna,Serie A,2019-20,19,DEN,760,0.12,0.0,0.12,2.37,0.83,0.05,0.9524,0.9524,1.3095,6.6667,0.0911,0.0364,71.2,2.49,13.0,0.0389,0.2336,3.449513132683933,1.5032274909317491,,,,
Andrej Kramarić_2019-20,Andrej Kramarić,Hoffenheim,Bundesliga,2019-20,28,CRO,1422,0.76,0.13,0.76,2.72,1.58,0.23,0.0633,0.2532,1.2025,1.7089,0.1965,0.0933,80.1,3.73,31.0,0.0,0.0,0.0,0.0,3.0,3.0283,-0.1358,0.494
Andrew Surman_2019-20,Andrew Surman,Bournemouth,Premier League,2019-20,32,ENG,235,0.0,0.0,0.0,0.38,0.0,0.0,0.7692,0.3846,0.3846,1.1538,0.383,0.0766,80.8,0.38,6.0,0.0188,0.0107,0.9394945111125708,0.8905235137790442,,,,
Andri Fannar Baldursson_2019-20,Andri Fannar Baldursson,Bologna,Serie A,2019-20,17,ISL,143,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.625,1.25,1.25,0.5395,0.0899,71.2,1.89,4.0,0.0341,0.0474,0.6570716025307775,0.5811548000201583,,,,
Andriy Yarmolenko_2019-20,Andriy Yarmolenko,West Ham United,Premier League,2019-20,29,UKR,991,0.45,0.09,0.54,2.36,1.18,0.19,0.7273,0.5455,0.9091,1.7273,0.1619,0.075,77.9,3.27,17.0,0.3115,0.2387,6.919686002656817,1.962578533217311,3.0,3.145,0.4027,0.6368
Andros Townsend_2019-20,Andros Townsend,Crystal Palace,Premier League,2019-20,28,ENG,1294,0.07,0.07,0.14,0.83,0.35,0.08,1.5278,1.1111,1.8056,4.5833,0.1275,0.0377,69.3,2.23,23.0,0.119,0.0275,2.36252611130476,1.2008680794388056,1.0,-1.0507,-0.419,0.6019
André Gomes_2019-20,André Gomes,Everton,Premier League,2019-20,26,POR,1458,0.0,0.06,0.06,0.31,0.0,0.0,0.9877,0.4321,1.1728,0.7407,0.3411,0.0357,83.7,1.91,86.0,0.0682,0.0128,5.090313262306154,3.9429836943745618,0.0,-1.5723,1.4907,0.7245
André Hahn_2019-20,André Hahn,Augsburg,Bundesliga,2019-20,28,GER,702,0.13,0.0,0.13,2.05,0.64,0.06,1.2821,1.6667,1.1538,1.9231,0.0769,0.0769,55.1,2.43,10.0,0.0584,0.1986,3.0669920165091753,1.199151873588562,,,,
Andrés Guardado_2019-20,Andrés Guardado,Real Betis,La Liga,2019-20,32,MEX,2046,0.0,0.13,0.13,0.53,0.18,0.0,0.6608,0.837,0.9692,0.8811,0.1775,0.0408,83.0,2.51,86.0,0.0984,0.0391,8.848386820405722,6.300596928223968,0.0,-0.913,0.4544,0.6917
Angel Gomes_2019-20,Angel Gomes,Manchester Utd,Premier League,2019-20,18,ENG,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5708,4.2854,84.6,8.57,3.0,1.146,0.0,0.2523970007896423,0.1622159928083419,,,,
Angeliño_2019-20,Angeliño,RB Leipzig,Bundesliga,2019-20,22,ESP,1095,0.08,0.16,0.25,0.41,0.16,0.2,0.5738,1.5574,1.3115,6.4754,0.3541,0.1201,74.8,3.37,42.0,0.0,0.0,0.0,0.0,0.0,-0.5557,2.808,0.6604
Angelo Fulgini_2019-20,Angelo Fulgini,Angers,Ligue 1,2019-20,22,NCL,1579,0.06,0.06,0.11,1.99,0.91,0.03,1.1429,1.2,3.1429,3.3714,0.3021,0.0712,77.8,3.88,73.0,0.1247,0.1503,5.660446405410767,2.375615667551756,0.0,0.0861,1.6089,0.7731
Ansu Fati_2019-20,Ansu Fati,Barcelona,La Liga,2019-20,16,ESP,1027,0.61,0.09,0.7,2.89,1.05,0.21,0.7895,0.4386,1.6667,1.7544,0.1059,0.0657,82.6,3.42,13.0,0.0,0.0,0.0,0.0,2.0,1.7224,-0.8919,0.5331
Ante Rebić_2019-20,Ante Rebić,Milan,Serie A,2019-20,25,CRO,1395,0.71,0.19,0.9,2.71,1.29,0.26,0.6452,0.2581,0.9677,2.9677,0.0819,0.0794,60.2,3.61,17.0,0.0,0.0,0.0,0.0,2.0,3.1927,-1.8136,0.4136
Anthony Gordon_2019-20,Anthony Gordon,Everton,Premier League,2019-20,18,ENG,440,0.0,0.2,0.2,1.23,0.2,0.0,1.6327,1.6327,2.449,1.6327,0.1674,0.1116,76.9,1.64,9.0,0.0694,0.0667,0.8956371061503887,0.3289345018565655,,,,
Anthony Limbombe_2019-20,Anthony Limbombe,Nantes,Ligue 1,2019-20,25,BEL,151,0.6,0.0,0.6,1.19,0.6,0.5,1.1765,0.0,1.1765,6.4706,0.298,0.298,63.0,2.38,0.0,0.0445,0.3189,0.6150430329144001,0.0728367026895284,,,,
Anthony Ujah_2019-20,Anthony Ujah,Union Berlin,Bundesliga,2019-20,28,NGA,949,0.28,0.19,0.47,1.8,0.57,0.16,0.5714,0.0952,0.2857,0.6667,0.0869,0.0435,56.4,2.18,16.0,0.1091,0.2105,3.208867145702243,0.2517924979329109,2.0,2.5661,-2.0598,0.4916
Antoine Valerio_2019-20,Antoine Valerio,Nîmes,Ligue 1,2019-20,19,FRA,87,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,1.6552,0.0,70.6,2.07,5.0,0.0,0.0,0.0288750007748603,0.0288750007748603,,,,
Antonin Bobichon_2019-20,Antonin Bobichon,Angers,Ligue 1,2019-20,23,FRA,649,0.28,0.14,0.42,2.63,0.69,0.11,0.5556,0.5556,0.8333,3.0556,0.5295,0.0882,77.8,3.05,30.0,0.0714,0.1545,1.995568260550499,0.8138860873878002,,,,
Antonino Barillà_2019-20,Antonino Barillà,Parma,Serie A,2019-20,31,ITA,1688,0.05,0.11,0.16,0.91,0.16,0.06,1.7021,1.0106,1.1702,1.3298,0.0902,0.0308,76.3,1.23,29.0,0.1106,0.0599,5.633499998599291,3.4451621901243925,1.0,-1.159,-0.4017,0.607
Antonio Barragán_2019-20,Antonio Barragán,Real Betis,La Liga,2019-20,32,ESP,641,0.0,0.14,0.14,0.28,0.0,0.0,0.7042,0.9859,1.831,4.7887,0.5733,0.0819,80.6,2.81,29.0,0.06,0.0187,4.2231444381177425,3.985923858359456,,,,
Antonio Barreca_2019-20,Antonio Barreca,Genoa,Serie A,2019-20,24,ITA,1095,0.0,0.08,0.08,0.49,0.25,0.0,0.6557,0.082,0.3279,5.1639,0.1142,0.0183,65.7,1.23,13.0,0.0621,0.0127,2.127996953204274,1.2719423864036798,2.0,-0.5591,-1.7005,0.5255
Antonio Candreva_2019-20,Antonio Candreva,Inter,Serie A,2019-20,32,ITA,1993,0.23,0.32,0.54,1.9,0.63,0.12,0.2715,0.6335,0.905,8.0543,0.1468,0.0663,76.1,4.02,72.0,0.2449,0.1174,11.705008290708063,6.840706072747707,3.0,2.5943,0.6444,0.6716
Antonio Cortés_2019-20,Antonio Cortés,Granada,La Liga,2019-20,19,ESP,181,0.5,0.0,0.5,1.49,0.99,0.33,0.5,1.0,1.5,2.0,0.1243,0.1243,51.5,1.99,2.0,0.0,0.0,0.0,0.0,,,,
Antonio Puertas_2019-20,Antonio Puertas,Granada,La Liga,2019-20,27,ESP,2563,0.25,0.11,0.35,1.55,0.63,0.16,0.8421,0.4211,1.2982,1.7895,0.0439,0.0185,69.0,2.21,30.0,0.1381,0.2516,11.956229452043772,3.0934787169098854,2.0,1.39,-2.1528,0.5282
Antony Evans_2019-20,Antony Evans,Paderborn 07,Bundesliga,2019-20,20,ENG,156,0.0,0.0,0.0,1.15,0.58,0.0,2.3529,1.1765,0.5882,9.4118,0.5769,0.3846,63.1,4.06,1.0,0.3622,0.0188,0.6563915777951479,0.0349055994302034,,,,
Antonín Barák_2019-20,Antonín Barák,Lecce,Serie A,2019-20,24,CZE,1369,0.13,0.07,0.2,2.24,0.85,0.06,0.6579,0.5921,0.5921,1.3158,0.3328,0.0699,81.3,3.09,57.0,0.0,0.0,0.0,0.0,0.0,0.0132,1.3385,0.7351
Antoñito_2019-20,Antoñito,Valladolid,La Liga,2019-20,31,ESP,1029,0.0,0.0,0.0,0.09,0.0,0.0,1.4035,1.5789,0.614,3.1579,0.1749,0.0525,70.3,1.66,31.0,0.0808,0.0039,1.4625602718442678,0.7490313965827227,1.0,-2.1328,0.2129,0.5836
Anuar_2019-20,Anuar,Valladolid,La Liga,2019-20,24,MAR,189,0.0,0.0,0.0,0.48,0.0,0.0,1.4286,2.381,2.381,0.4762,0.4329,0.0,84.8,0.95,7.0,0.0,0.0,0.0,0.0,,,,
Anwar El Ghazi_2019-20,Anwar El Ghazi,Aston Villa,Premier League,2019-20,24,NED,2051,0.18,0.18,0.31,2.33,0.88,0.06,0.4825,0.5263,0.7895,4.6491,0.0607,0.0387,64.3,2.55,20.0,0.1262,0.2465,8.016559479758143,2.2102830801159143,2.0,2.2487,-1.874,0.5305
Arber Zeneli_2019-20,Arber Zeneli,Reims,Ligue 1,2019-20,24,KVX,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Ariday Cabrera_2019-20,Ariday Cabrera,Mallorca,La Liga,2019-20,30,ESP,37,0.0,0.0,0.0,2.43,2.43,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Arkadiusz Reca_2019-20,Arkadiusz Reca,SPAL,Serie A,2019-20,24,POL,1928,0.0,0.09,0.09,0.89,0.23,0.0,1.028,1.3551,0.5607,2.9439,0.1307,0.0485,73.4,2.33,58.0,0.0985,0.0795,4.709569529630244,3.2555916449055076,1.0,-0.8857,-0.1336,0.6329
Arnaud Lusamba_2019-20,Arnaud Lusamba,Nice,Ligue 1,2019-20,22,COD,982,0.09,0.18,0.27,0.55,0.27,0.17,1.0092,0.4587,2.0183,1.1009,0.2627,0.11,83.7,2.57,28.0,0.1468,0.0473,3.54821789637208,2.050454631447792,0.0,0.4141,2.6015,0.7847
Arnaud Nordin_2019-20,Arnaud Nordin,Saint-Étienne,Ligue 1,2019-20,21,FRA,908,0.1,0.0,0.1,1.29,0.59,0.08,0.396,0.495,3.0693,3.0693,0.1101,0.0551,74.3,2.58,7.0,0.0615,0.0912,2.49266916513443,1.377853885293007,2.0,0.1875,-1.1163,0.5956
Arnaud Souquet_2019-20,Arnaud Souquet,Montpellier,Ligue 1,2019-20,27,FRA,2016,0.09,0.0,0.09,0.62,0.18,0.14,1.6964,0.8482,1.4286,3.3482,0.1525,0.0223,75.1,1.92,54.0,0.0357,0.0224,4.233456004410982,3.442211624234915,1.0,-1.9325,-0.6395,0.5842
Arnaut Danjuma_2019-20,Arnaut Danjuma,Bournemouth,Premier League,2019-20,22,NED,630,0.0,0.0,0.0,1.86,0.57,0.0,0.2857,1.1429,0.7143,1.2857,0.2143,0.051,78.5,1.72,11.0,0.0,0.0,0.0,0.0,,,,
Arne Maier_2019-20,Arne Maier,Hertha BSC,Bundesliga,2019-20,20,GER,535,0.0,0.0,0.0,1.01,0.5,0.0,1.0169,1.1864,0.678,2.5424,0.4326,0.1202,81.4,3.2,26.0,0.0749,0.031,1.9976755026727917,1.7204312197864056,,,,
Arthur Masuaku_2019-20,Arthur Masuaku,West Ham United,Premier League,2019-20,25,COD,937,0.0,0.1,0.1,0.48,0.19,0.0,2.2115,1.25,0.8654,2.4038,0.226,0.0396,78.2,0.96,32.0,0.1205,0.0095,3.070642157457769,2.8742846874520183,1.0,-2.1689,1.3292,0.6471
Arthur Melo_2019-20,Arthur Melo,Barcelona,La Liga,2019-20,22,BRA,1182,0.23,0.23,0.46,0.61,0.38,0.38,0.8397,0.1527,3.3588,1.0687,0.3191,0.0399,90.3,2.21,94.0,0.0,0.0,0.0,0.0,0.0,-0.4661,1.6107,0.7201
Artur Ioniță_2019-20,Artur Ioniță,Cagliari,Serie A,2019-20,28,MDA,1897,0.0,0.09,0.09,0.81,0.14,0.0,1.1848,0.8531,0.6635,1.0427,0.074,0.0265,84.3,1.47,48.0,0.0,0.0,0.0,0.0,1.0,-1.8448,-0.746,0.5838
Arturo Vidal_2019-20,Arturo Vidal,Barcelona,La Liga,2019-20,32,CHI,1671,0.43,0.11,0.54,1.35,0.75,0.32,2.1505,0.8602,1.2366,0.6452,0.1338,0.0375,87.4,2.53,70.0,0.1854,0.3088,15.894736211746933,8.083312269300222,2.0,0.6777,0.378,0.5921
Ashley Westwood_2019-20,Ashley Westwood,Burnley,Premier League,2019-20,29,ENG,3150,0.06,0.17,0.23,0.37,0.09,0.15,0.9714,0.9143,0.9429,4.1714,0.1445,0.0441,74.3,3.03,172.0,0.2022,0.0336,9.225505642592909,6.144050858914852,0.0,-0.2867,0.3601,0.6661
Ashley Young_2019-20,Ashley Young,Inter,Serie A,2019-20,34,ENG,1185,0.3,0.3,0.61,1.14,0.68,0.27,0.3788,1.1364,1.5909,2.9545,0.2278,0.0886,78.3,3.57,26.0,0.2884,0.0772,7.10536478087306,3.707221703603864,3.0,2.1257,2.1078,0.7205
Ashley Young_2019-20,Ashley Young,Inter,Serie A,2019-20,34,ENG,1185,0.3,0.3,0.61,1.14,0.68,0.27,0.3788,1.1364,1.5909,2.9545,0.2278,0.0886,78.3,3.57,26.0,0.2884,0.0772,7.10536478087306,3.707221703603864,0.0,-0.3484,5.1116,0.6203
Ashley Young_2019-20,Ashley Young,Manchester Utd,Premier League,2019-20,34,ENG,955,0.0,0.0,0.0,0.28,0.0,0.0,0.8491,0.9434,1.5094,5.8491,0.5654,0.1492,76.2,2.83,57.0,0.1574,0.0078,3.162055853754282,2.879493892192841,3.0,2.1257,2.1078,0.7205
Ashley Young_2019-20,Ashley Young,Manchester Utd,Premier League,2019-20,34,ENG,955,0.0,0.0,0.0,0.28,0.0,0.0,0.8491,0.9434,1.5094,5.8491,0.5654,0.1492,76.2,2.83,57.0,0.1574,0.0078,3.162055853754282,2.879493892192841,0.0,-0.3484,5.1116,0.6203
Asier Illarramendi_2019-20,Asier Illarramendi,Real Sociedad,La Liga,2019-20,29,ESP,216,0.0,0.0,0.0,0.42,0.0,0.0,0.8333,2.0833,1.25,0.0,2.6389,0.1389,91.7,0.83,23.0,0.0321,0.0062,0.6259355992078781,0.5341245979070663,,,,
Assane Dioussé_2019-20,Assane Dioussé,Saint-Étienne,Ligue 1,2019-20,21,SEN,120,0.0,0.0,0.0,0.75,0.75,0.0,0.7692,0.0,0.0,0.0,1.125,0.1875,76.0,2.25,1.0,0.0,0.0,0.0,0.0,,,,
Aurélien Tchouaméni_2019-20,Aurélien Tchouaméni,Bordeaux,Ligue 1,2019-20,19,FRA,1110,0.0,0.08,0.08,0.97,0.41,0.0,1.1382,1.3008,2.0325,0.0813,0.4757,0.0324,84.6,1.38,51.0,0.0,0.0,0.0,0.0,0.0,-2.2729,2.6478,0.7027
Axel Witsel_2019-20,Axel Witsel,Dortmund,Bundesliga,2019-20,30,BEL,2245,0.16,0.2,0.36,1.24,0.28,0.13,0.8032,1.2851,1.6064,0.2811,0.2119,0.0215,93.8,1.28,133.0,0.16,0.1054,13.79659304022789,9.648974237032236,0.0,-0.4082,1.1906,0.7287
Aymen Barkok_2019-20,Aymen Barkok,Düsseldorf,Bundesliga,2019-20,21,MAR,79,0.0,0.0,0.0,0.0,0.0,0.0,1.1111,3.3333,0.0,0.0,1.1393,0.0,58.6,0.0,2.0,0.0,0.0,0.0,0.0,,,,
Ayoze Pérez_2019-20,Ayoze Pérez,Leicester City,Premier League,2019-20,26,ESP,2004,0.36,0.18,0.49,2.11,0.99,0.15,1.1211,0.583,1.3453,1.3004,0.0844,0.0381,77.5,3.37,44.0,0.1835,0.2599,12.850332770496609,4.473773792386055,2.0,2.04,-0.7659,0.6085
Babis Lykogiannis_2019-20,Babis Lykogiannis,Cagliari,Serie A,2019-20,25,GRE,1338,0.0,0.07,0.07,0.94,0.2,0.0,0.5369,1.5436,0.9396,4.2282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Baptiste Santamaria_2019-20,Baptiste Santamaria,Angers,Ligue 1,2019-20,24,FRA,2505,0.04,0.04,0.07,1.29,0.4,0.03,1.7626,1.4388,1.1511,0.4317,0.2117,0.0167,80.7,1.9,130.0,0.0481,0.0433,6.3793314807116985,5.392733504995704,1.0,-2.1679,0.2872,0.6334
Ben Osborn_2019-20,Ben Osborn,Sheffield United,Premier League,2019-20,24,ENG,594,0.0,0.0,0.0,0.45,0.15,0.0,1.3636,0.9091,0.9091,2.4242,0.2914,0.0816,68.2,2.12,10.0,0.1345,0.0296,2.3332080245018005,1.5885960310697556,,,,
Ben Zolinski_2019-20,Ben Zolinski,Paderborn 07,Bundesliga,2019-20,27,GER,1210,0.22,0.15,0.37,1.41,0.52,0.16,0.6716,0.6716,1.3433,0.3731,0.0744,0.0372,73.3,2.38,20.0,0.0935,0.2284,5.438079768791795,2.034308386966586,2.0,1.1448,-1.3354,0.5886
Benito Raman_2019-20,Benito Raman,Schalke 04,Bundesliga,2019-20,24,BEL,1601,0.22,0.17,0.39,1.91,0.96,0.12,0.5618,0.3371,0.5056,1.1236,0.0495,0.0337,63.6,1.52,13.0,0.1066,0.2369,6.409005416557193,0.4823285937309265,2.0,2.0513,-2.1683,0.5145
Benjamin André_2019-20,Benjamin André,Lille,Ligue 1,2019-20,28,FRA,2054,0.09,0.04,0.13,0.61,0.13,0.14,1.9737,2.6754,1.6228,0.4825,0.2191,0.0253,78.1,1.71,104.0,0.0456,0.0335,6.90870195440948,6.327550237998366,1.0,-3.15,0.8435,0.534
Benjamin Bourigeaud_2019-20,Benjamin Bourigeaud,Rennes,Ligue 1,2019-20,25,FRA,1903,0.09,0.09,0.19,1.99,0.47,0.05,0.6161,0.8057,0.7583,5.8294,0.227,0.0492,74.5,3.17,105.0,0.0997,0.1127,6.232878049835563,4.221033871173859,2.0,0.5044,0.1622,0.7072
Benjamin Corgnet_2019-20,Benjamin Corgnet,Strasbourg,Ligue 1,2019-20,32,FRA,261,0.0,0.0,0.0,1.38,0.34,0.0,0.3448,1.3793,1.0345,3.1034,0.3448,0.0575,55.1,1.38,3.0,0.0411,0.164,0.6334203965961933,0.3062853850424289,,,,
Benjamin Henrichs_2019-20,Benjamin Henrichs,Monaco,Ligue 1,2019-20,22,GER,890,0.0,0.0,0.0,1.01,0.1,0.0,1.8182,1.7172,2.1212,1.7172,0.4201,0.0467,80.0,1.82,36.0,0.0609,0.0836,3.165278384461999,2.402109393849969,,,,
Benjamin Jeannot_2019-20,Benjamin Jeannot,Dijon,Ligue 1,2019-20,27,FRA,167,0.0,0.0,0.0,2.69,1.62,0.0,0.5263,1.0526,1.5789,0.5263,2.1557,0.0,76.1,4.31,5.0,0.0,0.1156,0.3174749910831451,0.0978535003960132,,,,
Bernard_2019-20,Bernard,Everton,Premier League,2019-20,26,BRA,1280,0.21,0.14,0.35,0.84,0.35,0.25,1.338,1.1268,0.7042,2.5352,0.1979,0.0625,73.2,3.58,42.0,0.1622,0.1195,6.573720674961805,3.0494453702121973,0.0,0.2166,0.8163,0.7051
Bernard Tekpetey_2019-20,Bernard Tekpetey,Düsseldorf,Bundesliga,2019-20,21,GHA,448,0.0,0.2,0.2,2.21,0.2,0.0,0.8,0.4,2.6,2.6,0.4018,0.1116,59.2,3.01,11.0,0.0527,0.0859,0.772561009041965,0.2622836912050843,,,,
Bernardo_2019-20,Bernardo,Brighton,Premier League,2019-20,24,BRA,679,0.0,0.0,0.0,0.93,0.27,0.0,2.2667,0.9333,0.2667,2.2667,0.5302,0.0379,72.4,1.33,22.0,0.1254,0.0606,2.1200716234743595,1.3338906057178974,,,,
Bernardo Silva_2019-20,Bernardo Silva,Manchester City,Premier League,2019-20,24,POR,2030,0.27,0.31,0.58,2.31,0.67,0.12,0.7522,1.1504,0.885,3.1416,0.1591,0.0665,87.1,4.87,60.0,0.2793,0.3283,23.837779246270657,14.727361917495728,3.0,2.7518,1.4252,0.6818
Bertrand Traoré_2019-20,Bertrand Traoré,Lyon,Ligue 1,2019-20,23,BFA,1253,0.07,0.22,0.29,2.59,0.79,0.03,1.0791,1.4388,1.3669,5.4676,0.1624,0.0812,74.1,4.17,25.0,0.2191,0.2649,6.683668475598097,1.605368010699749,3.0,1.8189,1.0658,0.6735
Beñat Etxebarria_2019-20,Beñat Etxebarria,Athletic Club,La Liga,2019-20,32,ESP,394,0.0,0.0,0.0,1.14,0.46,0.0,0.2273,0.4545,0.4545,4.7727,0.3738,0.2077,81.4,3.2,13.0,0.0,0.0,0.0,0.0,,,,
Bilal Benkhedim_2019-20,Bilal Benkhedim,Saint-Étienne,Ligue 1,2019-20,18,ALG,132,0.0,0.0,0.0,0.68,0.0,0.0,2.0,0.6667,2.0,5.3333,1.5909,1.1364,74.2,4.09,2.0,0.1419,0.3207,0.6347773224115372,0.0078419502824544,,,,
Bilal Boutobba_2019-20,Bilal Boutobba,Montpellier,Ligue 1,2019-20,20,FRA,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0720696970820427,0.0720696970820427,,,,
Billy Gilmour_2019-20,Billy Gilmour,Chelsea,Premier League,2019-20,18,SCO,194,0.0,0.0,0.0,0.46,0.0,0.0,0.9091,1.3636,0.4545,0.4545,0.8505,0.3093,89.6,2.78,6.0,0.0855,0.0129,1.926146686077118,1.738118976354599,,,,
Birger Verstraete_2019-20,Birger Verstraete,Köln,Bundesliga,2019-20,25,BEL,665,0.0,0.14,0.14,0.95,0.27,0.0,1.6216,0.5405,2.1622,4.1892,0.406,0.1504,71.8,2.3,19.0,0.1187,0.0413,1.2831164076924324,1.1271080076694489,,,,
Birkir Bjarnason_2019-20,Birkir Bjarnason,Brescia,Serie A,2019-20,31,ISL,798,0.0,0.11,0.11,0.9,0.34,0.0,0.3371,0.5618,2.0225,1.4607,0.1562,0.0521,74.5,1.69,20.0,0.1687,0.0363,2.0126003697514534,0.363996097818017,,,,
Blaise Matuidi_2019-20,Blaise Matuidi,Juventus,Serie A,2019-20,32,FRA,2237,0.0,0.08,0.08,0.56,0.24,0.0,1.004,0.8032,1.0442,1.6466,0.1092,0.0218,86.5,2.17,71.0,0.0759,0.0311,10.156903186812997,8.26003690622747,1.0,-1.6139,-0.3293,0.6238
Blerim Džemaili_2019-20,Blerim Džemaili,Bologna,Serie A,2019-20,33,SUI,698,0.13,0.13,0.26,2.06,0.52,0.06,1.5385,0.8974,2.1795,0.5128,0.5342,0.175,81.9,4.26,32.0,0.0,0.0,0.0,0.0,,,,
Bobby Adekanye_2019-20,Bobby Adekanye,Lazio,Serie A,2019-20,20,NED,188,0.48,0.0,0.48,2.39,1.91,0.2,0.9524,1.4286,1.4286,0.4762,0.087,0.1306,88.4,3.35,0.0,0.0962,0.761,2.1552618891000748,0.9431149959564208,,,,
Bongani Zungu_2019-20,Bongani Zungu,Amiens,Ligue 1,2019-20,26,RSA,992,0.09,0.0,0.09,0.64,0.09,0.14,1.0,1.4545,1.3636,0.1818,0.2031,0.0086,79.6,1.54,42.0,0.0298,0.0173,2.2369029130786657,1.810162015259266,1.0,-2.2277,-0.3751,0.6013
Borja Sainz_2019-20,Borja Sainz,Alavés,La Liga,2019-20,18,ESP,573,0.16,0.0,0.16,1.57,0.63,0.1,1.4062,0.4688,1.25,2.0312,0.0827,0.0413,69.8,2.2,3.0,0.0425,0.2152,1.4199775978922844,0.2288103019818663,,,,
